Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Black,-0.2136596,0.07974993,0.9736475,0.1324324,-0.1172498,0.9842328,3.778793,3.778793,1,0.1,1.729498,0.02635288
Black,-0.2216251,0.07256547,0.9724281,0.134354,-0.1258243,0.9829126,3.743362,3.743362,1,0.1,1.747711,0.01821291
Black,-0.2228235,0.06472942,0.9727075,0.1172185,-0.1582801,0.9804118,3.684616,3.684616,1,0.1,1.77373,0.02601922
Black,-0.2178982,0.05692852,0.9743098,0.1104443,-0.1567704,0.9814403,3.808426,3.808426,1,0.1,1.792766,0.01903558
Black,-0.2117657,0.0609186,0.9754201,0.1260686,-0.142777,0.9816931,3.812408,3.812408,1,0.1,1.819152,0.0263865
Black,-0.2020776,0.08083776,0.9760276,0.1717689,-0.08860816,0.9811442,3.716171,3.716171,1,0.1,1.8366,0.01744783
Black,-0.1906542,0.104229,0.9761083,0.1713587,-0.09700152,0.9804218,3.7435,3.7435,1,0.1,1.862614,0.02601397
Black,-0.1805621,0.1196354,0.9762606,0.09074479,-0.1746994,0.9804313,3.619598,3.619598,1,0.1,1.880613,0.01799905
Black,-0.1683876,0.1317212,0.9768803,0.07577561,-0.1870586,0.9794219,3.652359,3.652359,0.9352407,0.1,1.907313,0.0266993
Black,-0.1528769,0.1413986,0.9780772,0.1439672,-0.1230168,0.9819065,3.619614,3.619614,0.5564921,0.1,1.926413,0.01910055
Black,-0.1358007,0.1494236,0.9794033,0.1339896,-0.1349509,0.981751,3.808273,3.808273,0.2723548,0.1,1.949995,0.02358198
Black,-0.1179093,0.1560494,0.9806865,0.1345527,-0.09088182,0.98673,3.77623,3.77623,0,0.1,1.969016,0.01902139
Black,-0.09987194,0.1608522,0.9819126,0.1228652,-0.1021893,0.9871482,3.717621,3.717621,0.1043639,0.1,1.995143,0.0261265
Black,-0.08272355,0.1634921,0.9830703,0.06036406,-0.1466834,0.9873399,3.713974,3.713974,0.8565518,0.1,2.014319,0.01917624
Black,-0.06583104,0.1673807,0.983692,0.02774066,-0.1836713,0.9825962,3.694778,3.694778,0.9628986,0.1,2.039649,0.02532935
Black,-0.04919399,0.172053,0.9838586,0.02507041,-0.1784989,0.9836207,3.640732,3.640732,1,0.1,2.059358,0.01970983
Black,-0.03441914,0.1745568,0.9840453,0.02384954,-0.1721958,0.9847739,3.63205,3.63205,1,0.1,2.083878,0.02451968
Black,-0.02346098,0.1759436,0.9841207,0.002273565,-0.1795201,0.9837517,3.647415,3.647415,1,0.1,2.103009,0.01913095
Black,-0.01489252,0.1742933,0.9845812,-0.005630548,-0.1760271,0.9843692,3.698166,3.698166,0.7780287,0.1,2.126709,0.02369952
Black,-0.008580125,0.1698943,0.9854249,-0.008392352,-0.1649326,0.9862692,3.679825,3.679825,0.6677707,0.1,2.147152,0.0204432
Black,-0.005126046,0.1629821,0.9866157,-0.01196302,-0.1549546,0.9878492,3.664581,3.664581,0.7682577,0.1,2.172933,0.02578163
Black,-0.004182322,0.1552704,0.9878632,-0.01777656,-0.1631629,0.986439,3.664536,3.664536,0.7371975,0.1,2.19269,0.01975656
Black,-0.004599154,0.1485868,0.9888887,-0.02967881,-0.1705959,0.984894,3.656708,3.656708,0.6379001,0.1,2.219776,0.0270865
Black,-0.006233895,0.141936,0.9898562,-0.0296327,-0.1639259,0.9860275,3.647995,3.647995,0.6509205,0.1,2.239528,0.01975179
Black,-0.009231063,0.1346862,0.9908453,-0.02688604,-0.155762,0.9874287,3.649948,3.649948,0.7866504,0.1,2.26278,0.02325201
Black,-0.01396451,0.1269575,0.9918099,-0.0233614,-0.1281596,0.9914784,3.673538,3.673538,0.8367752,0.1,2.281375,0.01859474
Black,-0.02037735,0.117756,0.9928334,-0.02676428,-0.1264971,0.9916058,3.657242,3.657242,0.7793782,0.1,2.305362,0.02398682
Black,-0.02791173,0.1060732,0.9939666,-0.02478037,-0.1256566,0.9917642,3.674133,3.674133,0.8893132,0.1,2.325207,0.01984549
Black,-0.0365567,0.09337437,0.9949597,-0.02648945,-0.1221017,0.992164,3.63472,3.63472,1,0.1,2.352071,0.02686357
Black,-0.04528108,0.08156724,0.9956387,-0.004486148,-0.09124885,0.995818,3.70224,3.70224,1,0.1,2.371838,0.01976728
