Index,Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
4,Red,-0.03447827,-0.08235046,0.9960068,-0.01805121,-0.03364574,0.9992708,2.741882,2.741882,1,0.1,9.351357,0.02133274
4,Red,-0.0344886,-0.08191619,0.9960423,-0.01821916,-0.03245573,0.9993071,2.746582,2.746582,1,0.1,9.373243,0.02188587
4,Red,-0.03433347,-0.08149774,0.9960819,0.03038054,-0.03750646,0.9988345,2.692459,2.692459,1,0.1,9.395768,0.02252483
4,Red,-0.03414371,-0.08135014,0.9961006,0.01843265,-0.04545601,0.9987963,2.767136,2.767136,1,0.1,9.418074,0.02230549
4,Red,-0.03435444,-0.08130617,0.9960969,0.01716617,-0.04627999,0.998781,2.778976,2.778976,1,0.1,9.4405,0.02242661
4,Red,-0.03453856,-0.08103801,0.9961124,0.01280213,-0.04574586,0.9988711,2.773254,2.773254,1,0.1,9.462019,0.02151871
4,Red,-0.03502137,-0.08108062,0.996092,0.01538108,-0.04597539,0.9988242,2.777771,2.777771,1,0.1,9.485785,0.02376652
4,Red,-0.0354421,-0.08069867,0.9961082,0.01611336,-0.04389974,0.998906,2.777954,2.777954,1,0.1,9.508233,0.02244759
4,Red,-0.03572897,-0.0805072,0.9961135,0.03833046,-0.04283185,0.9983467,2.784668,2.784668,1,0.1,9.530818,0.02258492
4,Red,-0.03577134,-0.08014826,0.996141,0.03857449,-0.04267913,0.9983439,2.796738,2.796738,1,0.1,9.552585,0.02176666
4,Red,-0.03592726,-0.07991373,0.9961541,0.0388185,-0.04254165,0.9983403,2.816208,2.816208,1,0.1,9.574334,0.0217495
4,Red,-0.03587193,-0.07940478,0.9961969,0.03927619,-0.04287727,0.998308,2.803726,2.803726,1,0.1,9.595542,0.02120781
4,Red,-0.03609278,-0.07909831,0.9962132,0.03932198,-0.04318246,0.9982931,2.815872,2.815872,1,0.1,9.618958,0.02341652
4,Red,-0.0361771,-0.0786659,0.9962444,0.03930714,-0.04570065,0.9981816,2.816055,2.816055,1,0.1,9.640115,0.02115631
4,Red,-0.0362315,-0.07848217,0.9962569,0.03892538,-0.04716516,0.9981284,2.815964,2.815964,1,0.1,9.663335,0.02322006
4,Red,-0.03625103,-0.0783092,0.9962698,0.03819331,-0.0472419,0.998153,2.804276,2.804276,1,0.1,9.684443,0.02110767
4,Red,-0.03654725,-0.07807962,0.996277,0.03839161,-0.04870668,0.9980751,2.804443,2.804443,1,0.1,9.706388,0.02194595
4,Red,-0.0368059,-0.07786954,0.9962839,0.03915435,-0.04945411,0.9980087,2.807571,2.807571,1,0.1,9.729265,0.02287674
4,Red,-0.03690698,-0.07743279,0.9963142,0.0389867,-0.05040041,0.9979679,2.815521,2.815521,1,0.1,9.752421,0.02315617
4,Red,-0.03723823,-0.07730214,0.9963121,0.03872715,-0.05067488,0.9979641,2.815628,2.815628,1,0.1,9.773049,0.02062798
4,Red,-0.03731251,-0.07725241,0.9963131,0.03881853,-0.05128502,0.9979293,2.807571,2.807571,1,0.1,9.795433,0.02238369
4,Red,-0.03727593,-0.07747031,0.9962975,0.03872716,-0.05155992,0.9979187,2.816208,2.816208,1,0.1,9.818734,0.02330112
4,Red,-0.03762875,-0.07740685,0.9962893,0.03923064,-0.05267374,0.9978409,2.825363,2.825363,1,0.1,9.84037,0.02163601
4,Red,-0.03733558,-0.07730857,0.9963078,0.03309664,-0.05250601,0.998072,2.825607,2.825607,1,0.1,9.862408,0.02203751
4,Red,-0.03704643,-0.07691471,0.9963492,0.01795983,-0.05961686,0.9980598,2.8255,2.8255,1,0.1,9.884321,0.02191353
4,Red,-0.03746159,-0.07695905,0.9963302,0.01734935,-0.05940282,0.9980834,2.824509,2.824509,1,0.1,9.906921,0.02260017
4,Red,-0.03780346,-0.07705309,0.99631,0.01516736,-0.06047106,0.9980547,2.825256,2.825256,1,0.1,9.928823,0.02190113
4,Red,-0.03804712,-0.07743589,0.9962711,0.01446549,-0.06008976,0.9980882,2.825089,2.825089,1,0.1,9.952186,0.02336311
4,Red,-0.03764829,-0.0777203,0.9962642,0.0149996,-0.0604104,0.9980609,2.824203,2.824203,1,0.1,9.973505,0.02131939
4,Red,-0.03718798,-0.0774764,0.9963003,0.01574718,-0.06083723,0.9980235,2.823883,2.823883,1,0.1,9.996704,0.02319908
4,Red,-0.03675405,-0.07763501,0.9963042,0.01985198,-0.05845731,0.9980925,2.833862,2.833862,1,0.1,10.01991,0.02320671
5,Yellow,-0.03632319,-0.0780322,0.996289,-0.00910959,-0.04335066,0.9990184,2.844727,2.844727,1,0.1,10.04038,0.02046776
5,Yellow,-0.03605938,-0.07821677,0.9962841,-0.008926496,-0.04473929,0.9989588,2.822784,2.822784,1,0.1,10.09463,0.05424881
5,Yellow,-0.03601105,-0.07802276,0.9963009,-0.006942851,-0.04701301,0.9988702,2.841309,2.841309,1,0.1,10.12184,0.02721691
5,Yellow,-0.03614798,-0.07783867,0.9963104,-0.006103518,-0.04579165,0.9989324,2.831985,2.831985,1,0.1,10.15134,0.02949429
5,Yellow,-0.03652829,-0.07778284,0.9963009,-0.005233794,-0.04644802,0.998907,2.822342,2.822342,1,0.1,10.17309,0.02174759
5,Yellow,-0.03651543,-0.077684,0.9963091,-0.005386371,-0.04647843,0.9989048,2.823303,2.823303,1,0.1,10.19553,0.02243996
5,Yellow,-0.03648792,-0.07773171,0.9963064,-0.004898099,-0.0458224,0.9989376,2.830521,2.830521,1,0.1,10.22016,0.02463436
5,Yellow,-0.0361811,-0.07784866,0.9963084,0.01783762,-0.04460168,0.9988456,2.830597,2.830597,1,0.1,10.24119,0.02103329
5,Yellow,-0.03617393,-0.07783921,0.9963095,0.01730364,-0.04571579,0.9988046,2.83078,2.83078,1,0.1,10.2618,0.02060699
5,Yellow,-0.03613473,-0.0778198,0.9963124,0.01727317,-0.04567014,0.9988073,2.830429,2.830429,1,0.1,10.28543,0.02362823
5,Yellow,-0.03627725,-0.07758319,0.9963256,0.01663226,-0.04789786,0.9987138,2.823471,2.823471,1,0.1,10.3065,0.02107048
5,Yellow,-0.0361931,-0.07710528,0.9963658,0.0168307,-0.04805066,0.9987031,2.82843,2.82843,1,0.1,10.32865,0.02214909
5,Yellow,-0.03615946,-0.07697348,0.9963772,-0.004562422,-0.04867601,0.9988042,2.824768,2.824768,1,0.1,10.35107,0.02242184
5,Yellow,-0.03621994,-0.07646031,0.9964145,-0.005157493,-0.04934714,0.9987684,2.810898,2.810898,1,0.1,10.3738,0.02272511
5,Yellow,-0.03591027,-0.07578385,0.9964774,-0.00436404,-0.04876739,0.9988006,2.800018,2.800018,1,0.1,10.39571,0.02191162
5,Yellow,-0.03560089,-0.07555474,0.9965059,-0.003891045,-0.04927131,0.9987779,2.800568,2.800568,1,0.1,10.4174,0.02169228
5,Yellow,-0.03502361,-0.07529002,0.9965464,-0.004119902,-0.04969823,0.9987558,2.800644,2.800644,1,0.1,10.44011,0.02270889
5,Yellow,-0.03498152,-0.07501661,0.9965685,-0.003784237,-0.05047683,0.9987181,2.800247,2.800247,1,0.1,10.462,0.02188778
5,Yellow,-0.03497294,-0.07474659,0.9965891,-0.003830011,-0.05108716,0.9986869,2.799606,2.799606,1,0.1,10.48468,0.0226841
5,Yellow,-0.03472259,-0.07442848,0.9966217,-0.002853426,-0.05267395,0.9986077,2.792297,2.792297,1,0.1,10.50698,0.02230453
5,Yellow,-0.03460761,-0.07397149,0.9966598,-0.003738426,-0.05300936,0.998587,2.774689,2.774689,1,0.1,10.52743,0.02044201
5,Yellow,-0.03455258,-0.0739605,0.9966624,-0.005325358,-0.05197183,0.9986343,2.759125,2.759125,1,0.1,10.55137,0.02394199
5,Yellow,-0.03466521,-0.0738291,0.9966683,-0.005645759,-0.05235297,0.9986127,2.749481,2.749481,1,0.1,10.57421,0.02283669
5,Yellow,-0.03456668,-0.07352076,0.9966944,-0.005325397,-0.05270465,0.998596,2.731064,2.731064,1,0.1,10.59616,0.02195263
5,Yellow,-0.03428376,-0.07297575,0.9967443,-0.01156634,-0.05619901,0.9983526,2.647827,2.647827,1,0.1,10.61735,0.02119637
5,Yellow,-0.03438061,-0.07247838,0.9967772,0,0,1,3.141678,3.141678,0.8596055,0.1,10.6405,0.02314281
5,Yellow,-0.03435553,-0.07250215,0.9967763,0,0,1,-1,-1,0.4631833,0.1,10.66418,0.02368164
5,Yellow,-0.03472879,-0.07263614,0.9967536,0,0,1,-1,-1,0.3808211,0.1,10.68667,0.02248955
5,Yellow,-0.03502756,-0.07274184,0.9967355,0.04585303,0.467411,0.8828502,3.980667,3.980667,0.4217958,0.1,10.70624,0.0195713
5,Yellow,-0.03481866,-0.07180282,0.9968109,0.04570065,-0.211047,0.976407,1.963974,1.963974,0.7097506,0.1,10.72892,0.02267551
5,Yellow,-0.03493968,-0.07135094,0.9968391,0.02223219,-0.07794235,0.9967099,2.372391,2.372391,0.7956745,0.1,10.75022,0.02130508
5,Yellow,-0.03476643,-0.07158449,0.9968284,0.008010911,-0.05480989,0.9984647,2.591354,2.591354,0.8747325,0.1,10.77297,0.02275467
5,Yellow,-0.03462815,-0.07200407,0.996803,0.003891008,-0.02882397,0.9995769,2.612427,2.612427,0.999854,0.1,10.79547,0.02249527
5,Yellow,-0.03454639,-0.07209406,0.9967993,-0.004165682,-0.05709884,0.9983599,2.608673,2.608673,1,0.1,10.81686,0.02139473
5,Yellow,-0.03425441,-0.0716821,0.9968392,0.0281223,-0.01586934,0.9994785,2.558655,2.558655,1,0.1,10.83969,0.02282333
5,Yellow,-0.03370988,-0.07087332,0.9969155,0.01878384,-0.02560462,0.9994957,2.562485,2.562485,1,0.1,10.86316,0.02347088
5,Yellow,-0.03409091,-0.07201274,0.9968209,0.01834134,-0.02589456,0.9994964,2.572342,2.572342,1,0.1,10.88418,0.02102566
5,Yellow,-0.03386988,-0.07361276,0.9967116,0.009811531,-0.0326695,0.9994181,2.571945,2.571945,1,0.1,10.9051,0.02091217
5,Yellow,-0.03372684,-0.07304654,0.996758,0.001678483,-0.03797949,0.9992771,2.570953,2.570953,1,0.1,10.92869,0.02359104
5,Yellow,-0.03342094,-0.07002152,0.9969854,-0.0004577656,-0.03933732,0.9992259,2.571198,2.571198,1,0.1,10.95212,0.02343082
5,Yellow,-0.0330834,-0.06826634,0.9971185,0.0001983665,-0.03993269,0.9992024,2.526321,2.526321,1,0.1,10.97408,0.02195835
5,Yellow,-0.03313272,-0.06955148,0.997028,0.0003967294,-0.04052744,0.9991783,2.586273,2.586273,1,0.1,10.99447,0.02039433
5,Yellow,-0.03368134,-0.07045895,0.9969459,0.001403818,-0.04188564,0.9991214,2.583588,2.583588,1,0.1,11.0177,0.02323055
5,Yellow,-0.03427857,-0.07064836,0.9969122,0.001846319,-0.0457765,0.99895,2.586304,2.586304,1,0.1,11.0394,0.02169323
5,Yellow,-0.03482316,-0.07039291,0.9969113,0.005355847,-0.04345713,0.999041,2.585602,2.585602,1,0.1,11.0621,0.02270508
5,Yellow,-0.03478104,-0.06982067,0.996953,0.0002136234,-0.04449469,0.9990096,2.583893,2.583893,1,0.1,11.08463,0.02252579
5,Yellow,-0.03480486,-0.06901228,0.9970085,-0.0100709,-0.04097025,0.9991096,2.806488,2.806488,1,0.1,11.10749,0.02286148
5,Yellow,-0.03480557,-0.0683594,0.9970534,-0.007843092,-0.04396099,0.9990025,2.649918,2.649918,1,0,11.12872,0.02123165
5,Yellow,-0.03493135,-0.06789142,0.997081,-0.005432151,-0.0419771,0.9991038,2.643616,2.643616,1,0.04142389,11.14937,0.02064896
5,Yellow,-0.03453836,-0.06738148,0.9971293,-0.005065939,-0.04129045,0.9991344,2.668503,2.668503,1,0,11.17378,0.02441406
5,Yellow,-0.03412357,-0.06734072,0.9971463,-0.005294872,-0.04284726,0.9990676,2.662415,2.662415,1,1,11.19513,0.02134705
5,Yellow,-0.03365026,-0.06731404,0.9971642,-0.005111701,-0.04420477,0.9990094,2.657394,2.657394,1,1,11.21853,0.02339649
5,Yellow,-0.03331928,-0.06732302,0.9971747,-0.00521851,-0.04522708,0.9989631,2.665909,2.665909,1,1,11.23977,0.02124882
5,Yellow,-0.03329814,-0.06707671,0.997192,-0.006073082,-0.04747075,0.9988542,2.658279,2.658279,1,1,11.26069,0.02091217
5,Yellow,-0.03330334,-0.06686106,0.9972063,-0.01246662,-0.04936294,0.9987031,2.647079,2.647079,1,1,11.28397,0.02328682
5,Yellow,-0.03326668,-0.06624565,0.9972486,-0.01718166,-0.05070574,0.9985659,2.629761,2.629761,1,0.739891,11.30571,0.02173615
5,Yellow,-0.03331634,-0.06559792,0.9972898,-0.01811219,-0.05097963,0.9985355,2.613358,2.613358,1,1,11.32824,0.02253151
5,Yellow,-0.03334387,-0.06535224,0.997305,-0.01915006,-0.05151442,0.9984887,2.598343,2.598343,1,1,11.351,0.02275658
5,Yellow,-0.03317489,-0.06549111,0.9973015,-0.019089,-0.05329967,0.9983961,2.567245,2.567245,1,1,11.37361,0.02261448
5,Yellow,-0.03306402,-0.0654009,0.9973111,0.006576603,-0.04203838,0.9990944,2.553146,2.553146,1,1,11.39493,0.02132034
5,Yellow,-0.03299889,-0.06534643,0.9973169,-0.003311159,-0.05139163,0.9986731,2.554443,2.554443,1,1,11.41793,0.02299309
5,Yellow,-0.03308365,-0.06561693,0.9972963,0.0003051803,-0.05122451,0.9986871,2.554489,2.554489,1,1,11.4395,0.02157497
5,Yellow,-0.03324989,-0.06602211,0.997264,0.003662124,-0.04917927,0.9987832,2.544647,2.544647,1,1,11.46204,0.02253819
5,Yellow,-0.03324459,-0.06632765,0.9972439,0.004669259,-0.04324406,0.9990537,2.549316,2.549316,1,1,11.48383,0.02179146
5,Yellow,-0.03274472,-0.06686119,0.9972249,0.004486095,-0.04389964,0.9990259,2.547974,2.547974,1,1,11.50576,0.02192497
5,Yellow,-0.03266066,-0.06723333,0.9972025,0.004425051,-0.04429629,0.9990087,2.541763,2.541763,1,1,11.528,0.02224541
5,Yellow,-0.03220237,-0.06790204,0.9971721,0.004348764,-0.04528818,0.9989645,2.541611,2.541611,1,1,11.55103,0.02302742
5,Yellow,-0.03215556,-0.06817608,0.997155,0.00411988,-0.04531868,0.9989641,2.536957,2.536957,1,0.2684075,11.57348,0.02244759
5,Yellow,-0.03222751,-0.06871127,0.9971159,0.003814713,-0.04562397,0.9989514,2.531372,2.531372,1,0,11.59712,0.02364445
5,Yellow,-0.03243166,-0.06909904,0.9970825,0.002471926,-0.04512028,0.9989785,2.536713,2.536713,1,0,11.61748,0.02035618
5,Yellow,-0.03287435,-0.06958567,0.9970342,0.001373292,-0.04516606,0.9989786,2.529068,2.529068,1,0,11.63984,0.02236748
5,Yellow,-0.03308522,-0.07002022,0.9969968,-0.006210342,-0.0498811,0.9987358,2.583389,2.583389,1,0.1,11.66085,0.02100945
5,Yellow,-0.03312053,-0.07025309,0.9969792,-0.02665722,-0.05043053,0.9983718,2.554535,2.554535,1,0.1,11.68503,0.02417946
5,Yellow,-0.03318121,-0.07035895,0.9969697,-0.02676397,-0.05336009,0.9982166,2.560455,2.560455,1,0.1,11.70766,0.02262402
5,Yellow,-0.03322715,-0.07061714,0.99695,-0.01750184,-0.04875185,0.9986576,2.573547,2.573547,1,0.1,11.72901,0.02135468
5,Yellow,-0.03302742,-0.07123327,0.9969127,-0.01779196,-0.05026305,0.9985775,2.572739,2.572739,1,0.1,11.75026,0.02124977
5,Yellow,-0.03298639,-0.07177318,0.9968753,-0.01638817,-0.0500953,0.99861,2.572754,2.572754,1,0.1,11.77339,0.02312469
5,Yellow,-0.03288161,-0.07243089,0.9968313,-0.01594546,-0.050171,0.9986134,2.572327,2.572327,1,0.1,11.79515,0.02176857
5,Yellow,-0.03291004,-0.07284835,0.9967999,-0.01672373,-0.05075102,0.9985713,2.57251,2.57251,1,0.1,11.81651,0.02135181
5,Yellow,-0.03284319,-0.07308607,0.9967847,-0.01701379,-0.05108715,0.9985493,2.571426,2.571426,1,0.1,11.84016,0.02365303
5,Yellow,-0.03310015,-0.0728633,0.9967925,-0.02157611,-0.05096479,0.9984674,2.581955,2.581955,1,0.1,11.8614,0.02123833
5,Yellow,-0.03323845,-0.07255804,0.9968102,-0.02137765,-0.05023214,0.9985088,2.586823,2.586823,1,0.1,11.88342,0.02202129
5,Yellow,-0.03364623,-0.07256021,0.9967963,-0.02246106,-0.04942349,0.9985253,2.587418,2.587418,1,0.1,11.90532,0.02190208
5,Yellow,-0.03345019,-0.07244807,0.9968111,-0.02188115,-0.04913341,0.9985525,2.587601,2.587601,1,0.1,11.92764,0.02232361
5,Yellow,-0.03346471,-0.07243178,0.9968118,-0.02061475,-0.05050691,0.998511,2.588623,2.588623,1,0.1,11.95034,0.0226984
5,Yellow,-0.03340083,-0.07236207,0.996819,-0.02101152,-0.05120891,0.9984669,2.595306,2.595306,1,0.1,11.97213,0.02178478
5,Yellow,-0.03346809,-0.07232354,0.9968196,-0.02053851,-0.05049177,0.9985133,2.596085,2.596085,1,0.1,11.99567,0.02354336
5,Yellow,-0.03363768,-0.07228011,0.996817,-0.02159123,-0.05078137,0.9984764,2.561523,2.561523,1,0.1,12.01786,0.02219296
5,Yellow,-0.0338879,-0.07193939,0.9968331,-0.02191183,-0.05110217,0.998453,2.583176,2.583176,1,0.1,12.03924,0.02137375
6,Red,-0.033814,-0.07183506,0.9968432,-0.0213166,-0.04997269,0.9985231,2.644363,2.644363,1,0.1,12.06082,0.02158546
6,Red,-0.03314431,-0.07170096,0.9968753,-0.02183549,-0.05117835,0.9984508,2.649918,2.649918,1,0.1,12.11742,0.05659962
6,Red,-0.03307952,-0.07147108,0.996894,-0.02197269,-0.05062875,0.9984758,2.65271,2.65271,1,0.1,12.14144,0.02401543
6,Red,-0.03295244,-0.07115997,0.9969205,-0.02188113,-0.05157476,0.9984294,2.652222,2.652222,1,0.1,12.17332,0.03188038
6,Red,-0.03314162,-0.07084258,0.9969367,-0.02201868,-0.05278075,0.9983634,2.648682,2.648682,1,0.1,12.19498,0.02165699
6,Red,-0.03350655,-0.07102293,0.9969118,-0.02113364,-0.05401666,0.9983164,2.629166,2.629166,1,0.1,12.21665,0.02167797
6,Red,-0.03369214,-0.07124668,0.9968895,-0.02116414,-0.05401662,0.9983158,2.629272,2.629272,1,0.1,12.24014,0.02348518
6,Red,-0.03351928,-0.07128535,0.9968926,-0.02119473,-0.05477976,0.9982735,2.626022,2.626022,1,0.1,12.26113,0.02099133
6,Red,-0.03310453,-0.07102107,0.9969253,-0.02096581,-0.0551764,0.9982565,2.629272,2.629272,1,0.1,12.28467,0.02353477
6,Red,-0.03283308,-0.07087242,0.9969448,-0.02114878,-0.0560458,0.9982042,2.636856,2.636856,1,0.1,12.30537,0.02070427
6,Red,-0.03251061,-0.07078444,0.9969617,-0.02131661,-0.05545066,0.9982339,2.6474,2.6474,1,0.1,12.329,0.0236311
6,Red,-0.03255899,-0.07077228,0.996961,-0.02124037,-0.0548862,0.9982667,2.650772,2.650772,1,0.1,12.34997,0.02096844
6,Red,-0.03267158,-0.07087667,0.9969499,-0.02113357,-0.05322303,0.998359,2.646149,2.646149,1,0.1,12.37232,0.02235603
6,Red,-0.03302931,-0.07094473,0.9969332,-0.02017243,-0.0540017,0.9983371,2.651245,2.651245,1,0.1,12.39411,0.02178574
6,Red,-0.033299,-0.07100722,0.9969198,-0.01275641,-0.0572055,0.9982809,2.633804,2.633804,1,0.1,12.41516,0.02105045
6,Red,-0.03345343,-0.07064425,0.9969404,-0.01289373,-0.05746482,0.9982643,2.623047,2.623047,1,0.1,12.44082,0.02566051
6,Red,-0.03346458,-0.07060564,0.9969428,-0.01167306,-0.05740397,0.9982828,2.614258,2.614258,1,0.1,12.46118,0.02035427
6,Red,-0.03331757,-0.07057019,0.9969503,-0.01870731,-0.05722058,0.9981863,2.665802,2.665802,1,0.1,12.48433,0.02315235
6,Red,-0.03322266,-0.07071402,0.9969432,-0.01939419,-0.0570534,0.9981828,2.665878,2.665878,1,0.1,12.50612,0.02179527
6,Red,-0.03277889,-0.07088685,0.9969457,-0.01911927,-0.05816654,0.9981238,2.668472,2.668472,1,0.1,12.52788,0.02175617
6,Red,-0.03269485,-0.07126221,0.9969217,-0.01974506,-0.05885369,0.9980714,2.668274,2.668274,1,0.1,12.55035,0.02246666
6,Red,-0.03271999,-0.07153523,0.9969013,-0.02000435,-0.05963156,0.99802,2.667694,2.667694,1,0.1,12.57241,0.02206421
6,Red,-0.03285399,-0.07157182,0.9968942,-0.02041642,-0.05967759,0.9980089,2.667068,2.667068,1,0.1,12.59407,0.02165508
6,Red,-0.03274309,-0.07155456,0.9968991,-0.01977556,-0.05911305,0.9980554,2.667099,2.667099,1,0.1,12.61754,0.02346992
6,Red,-0.03261333,-0.07142651,0.9969125,-0.01464856,-0.06083731,0.9980402,2.626663,2.626663,1,0.1,12.64018,0.02264786
6,Red,-0.03287398,-0.07108268,0.9969285,-0.01045237,-0.06735291,0.9976745,2.685593,2.685593,1,0.1,12.66119,0.02100945
6,Red,-0.0327734,-0.07086325,0.9969475,-0.001205461,-0.08865479,0.9960617,2.664932,2.664932,1,0.1,12.68371,0.02251911
6,Red,-0.03262318,-0.07055862,0.9969741,-0.004180952,-0.06977917,0.9975537,2.587906,2.587906,1,0.1,12.70533,0.02161503
6,Red,-0.03256696,-0.07047321,0.9969819,-0.009292735,-0.06988624,0.9975117,2.611237,2.611237,1,0.1,12.72915,0.02381897
6,Red,-0.03235533,-0.07039142,0.9969946,-0.00457768,-0.06091366,0.9981326,2.618393,2.618393,1,0.1,12.75139,0.02224255
6,Red,-0.03191264,-0.07075942,0.9969828,-0.003463788,-0.05941847,0.9982272,2.618286,2.618286,1,0.1,12.77259,0.02120018
6,Red,-0.03191478,-0.0706401,0.9969912,-0.005386369,-0.06019611,0.998172,2.617844,2.617844,1,0.1,12.7941,0.02151585
6,Red,-0.03161929,-0.07091807,0.9969808,-0.007537928,-0.0628059,0.9979973,2.62323,2.62323,1,0.1,12.81683,0.02272606
6,Red,-0.0309339,-0.0714353,0.9969655,-0.008483992,-0.06387408,0.9979219,2.631195,2.631195,1,0.1,12.83898,0.02214622
6,Red,-0.0303068,-0.0712723,0.9969964,-0.007919324,-0.06144724,0.9980789,2.646255,2.646255,1,0.1,12.86113,0.02215767
6,Red,-0.02964717,-0.07094508,0.9970395,-0.01011668,-0.06694096,0.9977057,2.64502,2.64502,1,0.1,12.88294,0.02180862
6,Red,-0.02849943,-0.07022241,0.9971242,-0.01025392,-0.05984505,0.998155,2.65239,2.65239,1,0.1,12.90663,0.02369118
6,Red,-0.02892759,-0.0692528,0.9971797,-0.01104751,-0.05899126,0.9981974,2.652542,2.652542,1,0.1,12.92862,0.02198601
6,Red,-0.02986296,-0.0674883,0.9972731,-0.007553154,-0.0567631,0.9983591,2.650833,2.650833,1,0.1,12.94981,0.02118778
6,Red,-0.03055765,-0.06612664,0.9973432,-0.007583689,-0.05671745,0.9983615,2.656509,2.656509,1,0.1,12.9733,0.02349663
6,Red,-0.03102826,-0.06402514,0.9974658,-0.007827804,-0.05807529,0.9982815,2.658127,2.658127,1,0.1,12.99459,0.0212822
6,Red,-0.03143945,-0.0620609,0.9975771,-0.00683597,-0.05662563,0.9983721,2.656738,2.656738,1,0.1,13.01657,0.02198029
6,Red,-0.03168968,-0.06028369,0.9976781,-0.006423953,-0.05807498,0.9982916,2.657639,2.657639,1,0.1,13.03943,0.02286434
6,Red,-0.03195452,-0.05992111,0.9976915,-0.005111724,-0.06167638,0.9980831,2.664108,2.664108,1,0.1,13.06082,0.02138805
6,Red,-0.0320798,-0.06106278,0.9976183,0.002700846,-0.0614328,0.9981076,2.689011,2.689011,1,0.1,13.08408,0.02326393
6,Red,-0.03180105,-0.06196949,0.9975713,0.014847,-0.075059,0.9970685,2.704941,2.704941,1,0.1,13.10593,0.02184391
6,Red,-0.0316621,-0.06208385,0.9975686,-0.02946497,-0.05575609,0.9980096,2.60881,2.60881,1,0.1,13.12728,0.02135372
6,Red,-0.03137396,-0.06217933,0.9975717,-0.0297855,-0.05470338,0.9980583,2.618622,2.618622,1,0.1,13.15026,0.02297878
6,Red,-0.03128081,-0.0624194,0.9975597,-0.02490252,-0.05302466,0.9982827,2.618713,2.618713,1,0.1,13.17276,0.02250385
6,Red,-0.03134743,-0.06283173,0.9975317,-0.02697788,-0.05584787,0.9980748,2.62822,2.62822,1,0.1,13.19491,0.02214241
6,Red,-0.03163926,-0.0630172,0.9975108,-0.02825952,-0.05691576,0.997979,2.6436,2.6436,1,0.1,13.21685,0.02194786
6,Red,-0.03180338,-0.06332637,0.9974859,-0.02674894,-0.05653442,0.9980423,2.627853,2.627853,1,0.1,13.23879,0.02193928
6,Red,-0.03208905,-0.06387883,0.9974416,-0.02868669,-0.05807528,0.9978999,2.643875,2.643875,1,0.1,13.26117,0.02237797
6,Red,-0.03229635,-0.06471656,0.9973809,-0.02653527,-0.05639698,0.9980558,2.640167,2.640167,1,0.1,13.28283,0.02165985
6,Red,-0.03192528,-0.0659871,0.9973096,-0.005523723,-0.05282632,0.9985884,2.64006,2.64006,1,0.1,13.30549,0.02265835
6,Red,-0.03115413,-0.06785277,0.9972088,-0.001220715,-0.05503897,0.9984835,2.622543,2.622543,1,0.1,13.32773,0.02223778
6,Red,-0.03076429,-0.06917679,0.9971299,-0.02159145,-0.05491705,0.9982575,2.62532,2.62532,1,0.1,13.34987,0.02213955
6,Red,-0.02996346,-0.07001537,0.9970958,-0.02201862,-0.05453538,0.9982691,2.630173,2.630173,1,0.1,13.37212,0.02225685
6,Red,-0.02938531,-0.07022955,0.997098,-0.02238473,-0.05390951,0.9982949,2.622681,2.622681,1,0.1,13.39289,0.02077103
6,Red,-0.0292922,-0.07015226,0.9971061,-0.023224,-0.05323821,0.9983118,2.612045,2.612045,1,0.1,13.41622,0.02332878
6,Red,-0.02954199,-0.07055208,0.9970706,-0.02731364,-0.05340657,0.9981993,2.620911,2.620911,1,0.1,13.43939,0.02317047
6,Red,-0.02973497,-0.07080225,0.9970471,-0.02508552,-0.05358901,0.9982479,2.621048,2.621048,1,0.1,13.46036,0.02097034
6,Red,-0.03005162,-0.07095934,0.9970264,-0.02236941,-0.05136115,0.9984296,2.627213,2.627213,1,0.1,13.48314,0.02277088
6,Red,-0.03011334,-0.07086879,0.997031,-0.02172885,-0.04798963,0.9986115,2.644287,2.644287,1,0.1,13.50703,0.02389622
6,Red,-0.03034771,-0.07104454,0.9970114,-0.02223228,-0.04754687,0.9986216,2.664505,2.664505,1,0.1,13.52866,0.02162361
6,Red,-0.03006179,-0.07128771,0.9970027,-0.02157596,-0.04833993,0.9985979,2.665237,2.665237,1,0.1,13.55003,0.02137661
6,Red,-0.03003972,-0.0713447,0.9969993,-0.002243044,-0.05024723,0.9987343,2.670746,2.670746,1,0.1,13.57196,0.02192497
6,Red,-0.03007591,-0.07118397,0.9970096,-0.001327534,-0.05030896,0.9987329,2.670471,2.670471,1,0.1,13.59363,0.02167606
6,Red,-0.02999395,-0.07113262,0.9970158,-0.001815799,-0.05290232,0.998598,2.680786,2.680786,1,0.1,13.61562,0.02198792
6,Red,-0.03015967,-0.07098714,0.9970211,0.03535466,-0.06506355,0.9972546,2.724197,2.724197,1,0.1,13.64124,0.02561474
6,Red,-0.03001049,-0.07091111,0.9970312,0.01950102,-0.06952005,0.9973899,2.724136,2.724136,1,0.1,13.66341,0.02217579
6,Red,-0.03009624,-0.07060508,0.9970502,0.01930263,-0.06848239,0.9974656,2.705261,2.705261,1,0.1,13.68464,0.02122402
