Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
2,Red,FALSE,-0.1053794,-0.1148118,0.9877821,0.06317224,0.01928737,0.9978163,2.825455,2.825455,1,1,5.219185,0.02185631
2,Red,TRUE,-0.1054008,-0.1143744,0.9878306,0.06242396,0.0190583,0.9978678,2.839401,2.839401,1,1,5.242236,0.02305079
2,Red,TRUE,-0.1052882,-0.114355,0.9878448,0.06422447,0.01698309,0.997791,2.839142,2.839142,1,1,5.265347,0.02311134
2,Red,TRUE,-0.1052464,-0.1148814,0.9877881,0.06433113,0.01577761,0.9978039,2.840088,2.840088,1,1,5.286282,0.0209341
2,Red,TRUE,-0.1053336,-0.1155641,0.9876992,0.0617829,0.01631166,0.9979563,2.813065,2.813065,1,1,5.309174,0.02289248
2,Red,TRUE,-0.1054605,-0.1164187,0.9875853,0.06259227,0.01632709,0.9979057,2.773666,2.773666,1,1,5.331027,0.02185297
2,Red,TRUE,-0.1055365,-0.1172378,0.9874803,0.06327868,0.0167085,0.997856,2.787079,2.787079,1,1,5.353077,0.02205038
2,Red,TRUE,-0.1055408,-0.1174433,0.9874554,0.0673227,0.01600669,0.9976028,2.788284,2.788284,1,1,5.374962,0.02188444
2,Red,TRUE,-0.1054142,-0.1172376,0.9874933,0.06741439,0.01734952,0.9975742,2.777069,2.777069,1,1,5.396759,0.02179718
2,Red,TRUE,-0.1055384,-0.1169852,0.9875101,0.06712359,0.01657109,0.9976071,2.797012,2.797012,1,1,5.420291,0.02353191
2,Red,TRUE,-0.1056374,-0.1168465,0.9875159,0.06628469,0.01496899,0.9976885,2.801483,2.801483,1,1,5.441857,0.02156591
2,Red,TRUE,-0.1058559,-0.1168649,0.9874903,0.06527773,0.01617447,0.997736,2.811432,2.811432,1,1,5.46367,0.02181292
2,Red,TRUE,-0.1057174,-0.1170253,0.9874862,0.06459143,0.01576257,0.9977873,2.824509,2.824509,1,1,5.486776,0.0231061
2,Red,TRUE,-0.1056631,-0.1169452,0.9875014,0.06533839,0.01628119,0.9977303,2.815155,2.815155,1,1,5.50863,0.0218544
2,Red,FALSE,-0.1058034,-0.1169818,0.9874821,0.06620844,0.01800552,0.9976434,2.828156,2.828156,1,1,5.531251,0.02262068
3,Green,FALSE,-0.1056598,-0.1140825,0.9878366,0.07713342,0.026764,0.9966615,2.833069,2.833069,1,1,6.064415,0.5331645
3,Green,FALSE,-0.1057305,-0.1141219,0.9878245,0.07713342,0.026764,0.9966615,2.840515,2.840515,1,1,6.064415,0
3,Green,FALSE,-0.1056127,-0.1139488,0.987857,0.07618776,0.0264437,0.9967428,2.840485,2.840485,1,1,6.114089,0.04967403
3,Green,FALSE,-0.1058415,-0.1139446,0.9878331,0.07649329,0.02653538,0.9967169,2.841583,2.841583,1,1,6.127147,0.01305771
3,Green,FALSE,-0.1059465,-0.1137529,0.9878439,0.07717922,0.02359017,0.9967381,2.831848,2.831848,1,1,6.140059,0.01291132
3,Green,FALSE,-0.1059246,-0.113771,0.9878442,0.07731692,0.01768508,0.9968497,2.829239,2.829239,1,1,6.155994,0.0159359
3,Green,FALSE,-0.1061736,-0.1138955,0.9878031,0.07835416,0.017685,0.9967687,2.830597,2.830597,1,1,6.17389,0.01789522
3,Green,FALSE,-0.1062672,-0.113952,0.9877865,0.0785379,0.01895164,0.9967309,2.828781,2.828781,1,1,6.19799,0.0241003
3,Green,FALSE,-0.1062213,-0.1139332,0.9877936,0.07785085,0.02252212,0.9967106,2.836777,2.836777,1,1,6.219465,0.02147484
3,Green,FALSE,-0.1061837,-0.1135562,0.9878411,0.07658441,0.02278153,0.9968028,2.827179,2.827179,1,1,6.241332,0.02186728
3,Green,FALSE,-0.106168,-0.1133638,0.9878649,0.07676798,0.02256805,0.9967935,2.816574,2.816574,1,1,6.263265,0.0219326
3,Green,FALSE,-0.1062149,-0.1130623,0.9878944,0.07710356,0.02349881,0.9967461,2.813873,2.813873,1,1,6.289295,0.02603054
3,Green,FALSE,-0.1065459,-0.1125209,0.9879205,0.07721042,0.02311735,0.9967468,2.810989,2.810989,1,1,6.307342,0.01804686
3,Green,FALSE,-0.1066874,-0.1122004,0.9879417,0.07753088,0.02334624,0.9967166,2.813507,2.813507,1,1,6.329748,0.0224061
3,Green,FALSE,-0.1066564,-0.1119444,0.9879741,0.07675183,0.02246097,0.9967972,2.810852,2.810852,1,1,6.352955,0.02320719
3,Green,FALSE,-0.1065855,-0.1119538,0.9879807,0.07682887,0.02175928,0.9968068,2.813141,2.813141,1,1,6.371837,0.0188818
3,Green,FALSE,-0.1068457,-0.1120553,0.9879411,0.07603472,0.02145391,0.9968743,2.8125,2.8125,1,1,6.390584,0.01874733
3,Green,FALSE,-0.1069754,-0.1119803,0.9879356,0.07612637,0.02107246,0.9968755,2.808136,2.808136,1,1,6.407516,0.01693201
3,Green,FALSE,-0.1070772,-0.1120899,0.9879122,0.07183889,0.02288834,0.9971536,2.806015,2.806015,1,1,6.430374,0.02285767
3,Green,FALSE,-0.1073262,-0.1120249,0.9878924,0.07202265,0.01631191,0.9972696,2.805588,2.805588,1,1,6.45233,0.02195597
3,Green,FALSE,-0.1074049,-0.1115932,0.9879327,0.07193048,0.01321421,0.9973221,2.801865,2.801865,1,1,6.475246,0.02291584
3,Green,FALSE,-0.1075126,-0.1113254,0.9879513,0.07257136,0.01194772,0.9972917,2.793106,2.793106,1,1,6.497119,0.02187347
3,Green,FALSE,-0.1076731,-0.1107947,0.9879935,0.0561374,0.0114289,0.9983577,2.687561,2.687561,1,1,6.519379,0.02225924
3,Green,FALSE,-0.1078259,-0.1103165,0.9880303,0.04475425,-0.005554227,0.9989826,2.686157,2.686157,1,1,6.54109,0.02171183
3,Green,FALSE,-0.1083713,-0.1101286,0.9879916,0.04992751,-0.002929732,0.9987485,2.685471,2.685471,1,1,6.564487,0.02339602
3,Green,FALSE,-0.1087203,-0.11033,0.9879308,0.05543533,-0.001144412,0.9984616,2.68399,2.68399,1,1,6.585999,0.02151299
3,Green,FALSE,-0.1087754,-0.1101653,0.9879431,0.05494759,-0.002258329,0.9984867,2.679428,2.679428,1,1,6.607543,0.02154303
3,Green,FALSE,-0.108982,-0.110269,0.9879088,0.0553287,-0.002624527,0.9984648,2.676773,2.676773,1,1,6.63086,0.02331734
3,Green,FALSE,-0.109483,-0.1103385,0.9878456,0.05537431,-0.002761849,0.9984618,2.671982,2.671982,1,1,6.652853,0.02199316
3,Green,FALSE,-0.1096163,-0.1100313,0.987865,0.0521399,-0.001617451,0.9986385,2.662506,2.662506,1,1,6.673933,0.02107954
3,Green,FALSE,-0.1094953,-0.1097549,0.9879092,0.05256677,-0.001678474,0.998616,2.666489,2.666489,1,1,6.695696,0.0217638
3,Green,FALSE,-0.1093368,-0.1095801,0.9879462,0.05281103,-0.001708996,0.998603,2.650711,2.650711,1,1,6.718522,0.02282572
3,Green,FALSE,-0.1091199,-0.1094887,0.9879803,0.05279586,-0.001052866,0.9986048,2.635193,2.635193,1,1,6.741591,0.0230689
3,Green,FALSE,-0.1089573,-0.1094022,0.9880078,0.04977475,-0.0002136255,0.9987605,2.625504,2.625504,1,1,6.764417,0.02282619
3,Green,FALSE,-0.108779,-0.1092009,0.9880497,0.05001904,-0.0004882884,0.9987482,2.61496,2.61496,1,1,6.786394,0.02197695
3,Green,FALSE,-0.1087642,-0.1091347,0.9880587,0.04924046,-0.001159676,0.9987863,2.61116,2.61116,1,1,6.808347,0.02195311
3,Green,FALSE,-0.1089308,-0.1090794,0.9880464,0.04670778,0.00697336,0.9988843,2.62471,2.62471,1,1,6.830554,0.02220631
3,Green,FALSE,-0.1092823,-0.1091594,0.9879988,0.04743989,0.009201111,0.9988317,2.632263,2.632263,1,1,6.852332,0.02177811
3,Green,FALSE,-0.1095383,-0.1090106,0.9879869,0.04769922,0.009674122,0.9988149,2.643265,2.643265,1,1,6.874584,0.02225256
3,Green,FALSE,-0.1096288,-0.1084213,0.9880417,0.04808078,0.01068123,0.9987863,2.652679,2.652679,1,1,6.896066,0.02148151
3,Green,FALSE,-0.1099406,-0.1076718,0.9880889,0.0484321,0.01475546,0.9987175,2.661285,2.661285,1,1,6.919027,0.02296114
3,Green,FALSE,-0.109997,-0.1069211,0.9881642,0.04904223,0.01406874,0.9986976,2.656296,2.656296,1,1,6.940053,0.02102613
3,Green,FALSE,-0.1103676,-0.1064655,0.9881721,0.04925564,0.0124665,0.9987084,2.660461,2.660461,1,1,6.962862,0.02280951
3,Green,FALSE,-0.1105764,-0.1064071,0.988155,0.04985122,0.01173419,0.9986877,2.661301,2.661301,1,1,6.986173,0.02331066
3,Green,FALSE,-0.1109122,-0.1065547,0.9881015,0.04815731,0.01129164,0.998776,2.660858,2.660858,1,1,7.006846,0.0206728
3,Green,FALSE,-0.1109273,-0.1067033,0.9880838,0.05830422,-0.001541148,0.9982977,2.661636,2.661636,1,1,7.029691,0.02284527
3,Green,FALSE,-0.1108159,-0.1066484,0.9881022,0.06730749,-0.003631645,0.9977257,2.695999,2.695999,1,1,7.052785,0.0230937
3,Green,FALSE,-0.1106647,-0.1066558,0.9881184,0.06663524,-0.002670292,0.9977738,2.69606,2.69606,1,1,7.074634,0.02184916
3,Green,FALSE,-0.1107016,-0.1065227,0.9881285,0.06849678,0.0003814702,0.9976513,2.697296,2.697296,1,1,7.096558,0.02192402
3,Green,FALSE,-0.1107692,-0.1064389,0.98813,0.07312092,0.0108186,0.9972644,2.684769,2.684769,1,1,7.118646,0.02208757
3,Green,FALSE,-0.1108325,-0.1061554,0.9881535,0.07324282,0.01019296,0.9972621,2.682785,2.682785,1,1,7.141756,0.02311039
3,Green,FALSE,-0.1108152,-0.1059461,0.9881778,0.07295267,0.009582572,0.9972894,2.690033,2.690033,1,1,7.164365,0.02260923
3,Green,FALSE,-0.1108386,-0.1058381,0.9881868,0.07284646,0.009521616,0.9972977,2.697006,2.697006,1,1,7.185334,0.02096891
3,Green,FALSE,-0.1110209,-0.1057772,0.9881728,0.07254048,0.008117698,0.9973325,2.682053,2.682053,1,1,7.206176,0.0208416
3,Green,FALSE,-0.1109724,-0.1058417,0.9881714,0.0723421,0.008041402,0.9973475,2.674149,2.674149,1,1,7.222244,0.01606846
3,Green,FALSE,-0.1108455,-0.1057957,0.9881905,0.07261732,0.008377161,0.9973247,2.680939,2.680939,1,1,7.240262,0.01801777
3,Green,FALSE,-0.1105858,-0.1058086,0.9882182,0.0724191,0.008041481,0.9973419,2.699982,2.699982,1,1,7.263176,0.02291393
3,Green,FALSE,-0.1103189,-0.1057404,0.9882554,0.07235759,0.007492108,0.9973506,2.691849,2.691849,1,1,7.285138,0.02196217
3,Green,FALSE,-0.1103126,-0.105727,0.9882576,0.07324315,0.008026229,0.9972818,2.691788,2.691788,1,1,7.308377,0.02323866
3,Green,FALSE,-0.110149,-0.1052795,0.9883236,0.07289209,0.007598966,0.9973109,2.665268,2.665268,1,1,7.329983,0.02160597
3,Green,FALSE,-0.1099883,-0.1046858,0.9884045,0.07238817,0.007064865,0.9973515,2.703262,2.703262,1,1,7.351947,0.02196455
3,Green,FALSE,-0.1103554,-0.1042829,0.9884062,0.07203766,0.007598974,0.9973729,2.729492,2.729492,1,1,7.374835,0.02288771
3,Green,FALSE,-0.11044,-0.1039933,0.9884272,0.06993162,-0.0001678481,0.9975518,2.681412,2.681412,1,1,7.396825,0.0219903
3,Green,FALSE,-0.1102019,-0.1038059,0.9884735,0.0548708,0.01914985,0.9983098,2.695419,2.695419,1,1,7.418777,0.02195215
3,Green,FALSE,-0.1103599,-0.1037181,0.9884651,0.05702276,0.01306168,0.9982874,2.698807,2.698807,1,1,7.440682,0.02190495
3,Green,FALSE,-0.1107088,-0.1038298,0.9884143,0.05745008,0.01983668,0.9981513,2.716553,2.716553,1,1,7.462812,0.02213001
3,Green,FALSE,-0.1111595,-0.1039244,0.9883538,0.05900635,0.01667803,0.9981183,2.710373,2.710373,1,1,7.485597,0.02278423
3,Green,FALSE,-0.1112902,-0.103713,0.9883614,0.06036383,0.01602174,0.9980478,2.711258,2.711258,1,1,7.507473,0.02187634
3,Green,FALSE,-0.1113235,-0.1033478,0.9883958,0.06092863,0.01554878,0.998021,2.716858,2.716858,1,1,7.529102,0.02162886
3,Green,FALSE,-0.1113781,-0.1032108,0.988404,0.06152418,0.01567096,0.9979826,2.720276,2.720276,1,1,7.548879,0.0197773
3,Green,FALSE,-0.1113135,-0.1028624,0.9884475,0.06269913,0.01486224,0.9979218,2.712784,2.712784,1,1,7.564805,0.01592541
3,Green,FALSE,-0.1115213,-0.1027994,0.9884307,0.06297344,0.0151063,0.9979009,2.713196,2.713196,1,1,7.588033,0.02322865
3,Green,FALSE,-0.1114842,-0.1024329,0.9884729,0.06158516,0.01446549,0.997997,2.714279,2.714279,1,1,7.60765,0.0196166
3,Green,FALSE,-0.1114096,-0.1022905,0.9884961,0.0606233,0.01591495,0.9980338,2.722198,2.722198,1,1,7.629855,0.02220535
3,Green,FALSE,-0.1112784,-0.1024673,0.9884925,0.06094423,0.01609819,0.9980114,2.710114,2.710114,1,1,7.651693,0.02183819
3,Green,FALSE,-0.1112997,-0.1025252,0.9884842,0.06085272,0.01544206,0.9980273,2.7099,2.7099,1,1,7.674581,0.02288723
3,Green,FALSE,-0.1113978,-0.1022837,0.9884981,0.06076138,0.0145571,0.9980462,2.709641,2.709641,1,1,7.696473,0.02189255
3,Green,FALSE,-0.1114351,-0.1021325,0.9885096,0.06076069,0.01531987,0.9980348,2.707642,2.707642,1,1,7.718554,0.0220809
3,Green,FALSE,-0.1114253,-0.1015027,0.9885756,0.06094434,0.01499957,0.9980285,2.69632,2.69632,1,1,7.741282,0.02272797
3,Green,FALSE,-0.1113054,-0.1009213,0.9886485,0.06094369,0.01469424,0.998033,2.696198,2.696198,1,1,7.76362,0.02233791
3,Green,FALSE,-0.1116799,-0.1001767,0.9886821,0.06913843,0.003341716,0.9976015,2.766083,2.766083,1,1,7.785564,0.02194405
3,Green,FALSE,-0.1117303,-0.09971203,0.9887234,0.05816681,0.004623437,0.9982962,2.752426,2.752426,1,1,7.807274,0.0217104
3,Green,FALSE,-0.1118658,-0.09926248,0.9887533,0.06042523,0.01074226,0.9981149,2.770645,2.770645,1,1,7.829753,0.02247906
3,Green,FALSE,-0.1120903,-0.09848626,0.9888054,0.06770426,0.02317845,0.9974362,2.768768,2.768768,1,1,7.850701,0.02094793
3,Green,FALSE,-0.1122616,-0.09805673,0.9888287,0.06707848,0.02177456,0.99751,2.777161,2.777161,1,1,7.874479,0.02377796
3,Green,FALSE,-0.1121704,-0.09775566,0.9888689,0.0651253,0.02070643,0.9976622,2.786621,2.786621,1,1,7.896736,0.02225685
3,Green,FALSE,-0.112064,-0.09737414,0.9889186,0.06489634,0.02146935,0.9976611,2.791733,2.791733,1,1,7.918568,0.02183151
3,Green,FALSE,-0.1117786,-0.09692086,0.9889954,0.0658272,0.0214236,0.997601,2.7948,2.7948,1,1,7.94062,0.02205276
3,Green,FALSE,-0.1115893,-0.09645191,0.9890626,0.06687987,0.01886003,0.9975828,2.790909,2.790909,1,1,7.962403,0.02178288
3,Green,FALSE,-0.1110788,-0.09576186,0.9891871,0.06593424,0.016907,0.9976807,2.784515,2.784515,1,1,7.985413,0.02300978
3,Green,FALSE,-0.1108437,-0.09514888,0.9892727,0.06575089,0.01284805,0.9977534,2.76741,2.76741,1,1,8.006587,0.02117395
3,Green,FALSE,-0.1108049,-0.09489543,0.9893013,0.06654372,0.01184085,0.9977133,2.764084,2.764084,1,1,8.029778,0.02319145
3,Green,FALSE,-0.1106855,-0.09498107,0.9893064,0.06643695,0.01237491,0.9977139,2.755569,2.755569,1,1,8.051708,0.02192974
3,Green,FALSE,-0.1103447,-0.094922,0.9893502,0.06864942,0.008316055,0.9976062,2.738449,2.738449,1,1,8.073756,0.022048
3,Green,FALSE,-0.1101867,-0.09458485,0.9894001,0.06800855,0.008087173,0.997652,2.737427,2.737427,1,1,8.09572,0.02196407
3,Green,FALSE,-0.110513,-0.09416606,0.9894037,0.06793253,0.008224536,0.997656,2.725357,2.725357,1,1,8.118562,0.02284145
3,Green,FALSE,-0.1107413,-0.09421708,0.9893733,0.0673677,0.009521505,0.9976828,2.717468,2.717468,0.9040337,0.9821174,8.140444,0.02188206
3,Green,FALSE,-0.1101915,-0.09463263,0.989395,0.06510973,0.01026924,0.9978253,2.724289,2.724289,0.8041809,0.9278214,8.164407,0.02396297
3,Green,FALSE,-0.1091096,-0.09473439,0.9895052,0.06231724,0.01380928,0.9979609,2.693665,2.693665,0.8005442,0.9395478,8.185326,0.02091885
3,Green,FALSE,-0.1085849,-0.09397938,0.9896349,0.04876726,0.01974494,0.998615,2.647552,2.647552,0.8099422,0.94812,8.207379,0.02205372
3,Green,FALSE,-0.1087059,-0.09322937,0.9896926,0.05249041,0.01400761,0.9985232,2.672836,2.672836,1,1,8.229169,0.02178955
3,Green,FALSE,-0.1086647,-0.09305874,0.9897131,0.04962181,0.01348883,0.998677,2.712219,2.712219,1,1,8.252664,0.02349472
3,Green,FALSE,-0.1084999,-0.09430493,0.9896132,0.04957636,0.01058972,0.9987142,2.720291,2.720291,1,1,8.274152,0.02148819
3,Green,FALSE,-0.1082201,-0.09656344,0.989426,0.05276494,0.01423646,0.9985055,2.735901,2.735901,1,1,8.295959,0.02180767
3,Green,FALSE,-0.1071028,-0.09913697,0.9892931,0.05050668,0.0126343,0.9986438,2.73526,2.73526,1,1,8.317914,0.02195454
3,Green,FALSE,-0.1054561,-0.1017068,0.9892092,0.05133079,0.01773079,0.9985243,2.739532,2.739532,1,1,8.33988,0.02196598
3,Green,FALSE,-0.10389,-0.1048132,0.9890506,0.05073583,0.02217118,0.998466,2.733429,2.733429,1,1,8.363913,0.02403259
3,Green,FALSE,-0.1033822,-0.1095744,0.9885876,0.0506136,0.0219117,0.9984779,2.730057,2.730057,1,1,8.384816,0.02090359
3,Green,FALSE,-0.1037613,-0.1137841,0.9880722,0.04786739,0.02653535,0.9985012,2.725296,2.725296,1,1,8.407403,0.02258682
3,Green,TRUE,-0.1041069,-0.1173187,0.9876224,0.04763836,0.02922084,0.9984372,2.699844,2.699844,1,1,8.429748,0.02234459
3,Green,TRUE,-0.1041333,-0.1198357,0.9873174,0.05123908,0.04545599,0.9976514,2.704712,2.704712,1,1,8.450771,0.02102375
3,Green,TRUE,-0.1023647,-0.1235742,0.9870415,0.05658026,0.03833053,0.997662,2.711655,2.711655,1,1,8.473541,0.02276993
3,Green,TRUE,-0.101409,-0.1273744,0.986657,0.05329924,0.03146379,0.9980828,2.708664,2.708664,1,1,8.495475,0.02193356
3,Green,TRUE,-0.09976907,-0.1286646,0.9866568,0.05378786,0.03373758,0.9979823,2.722198,2.722198,1,1,8.518444,0.02296925
3,Green,TRUE,-0.09796203,-0.1289853,0.986796,0.0538336,0.03183018,0.9980425,2.722656,2.722656,1,1,8.540518,0.02207375
3,Green,TRUE,-0.09638768,-0.1291724,0.9869265,0.05336062,0.02912937,0.9981503,2.741104,2.741104,1,1,8.562676,0.02215862
3,Green,TRUE,-0.09561215,-0.1297029,0.9869324,0.05525263,0.02543665,0.9981484,2.735657,2.735657,1,1,8.58532,0.02264309
3,Green,TRUE,-0.09452284,-0.1314669,0.9868038,0.05481005,0.03739962,0.9977962,2.740646,2.740646,1,1,8.607176,0.02185631
3,Green,TRUE,-0.09305146,-0.13297,0.9867424,0.05445901,0.03546168,0.9978861,2.74733,2.74733,1,1,8.629097,0.02192116
3,Green,TRUE,-0.09216107,-0.1335201,0.9867516,0.05461138,0.03576671,0.9978669,2.747513,2.747513,1,1,8.650139,0.02104187
3,Green,TRUE,-0.09067446,-0.1331366,0.9869411,0.05448973,0.03530922,0.9978899,2.764496,2.764496,1,1,8.666952,0.01681328
3,Green,TRUE,-0.08960804,-0.1318199,0.9872153,0.05346751,0.03593493,0.9979228,2.780533,2.780533,1,1,8.684,0.01704788
3,Green,TRUE,-0.08822327,-0.1299127,0.9875927,0.05229193,0.02934269,0.9982007,2.79306,2.79306,1,1,8.70698,0.02297974
3,Green,TRUE,-0.08626778,-0.1284559,0.9879559,0.0518192,0.02243057,0.9984046,2.793518,2.793518,1,1,8.729074,0.02209473
3,Green,FALSE,-0.08411518,-0.1274596,0.9882706,0.05822791,0.02165236,0.9980685,2.796204,2.796204,1,1,8.752055,0.02298069
4,Blue,FALSE,-0.09966768,-0.08335289,0.9915234,0.06176833,-0.01359575,0.9979979,2.828873,2.828873,1,1,9.273878,0.5218229
4,Blue,FALSE,-0.09901284,-0.08309838,0.9916104,0.06176833,-0.01359575,0.9979979,2.828873,2.828873,1,1,9.273878,0
4,Blue,FALSE,-0.09502473,-0.0807671,0.992193,0.05963169,-0.01351936,0.9981289,2.827896,2.827896,1,1,9.325646,0.0517683
4,Blue,FALSE,-0.09403465,-0.07980025,0.9923656,0.06047083,-0.01637275,0.9980357,2.826584,2.826584,1,1,9.339622,0.01397514
4,Blue,FALSE,-0.09397751,-0.08003864,0.9923518,0.05297911,-0.0158388,0.99847,2.822174,2.822174,1,1,9.359777,0.02015591
4,Blue,FALSE,-0.09344465,-0.08081757,0.992339,0.0512696,-0.03434758,0.998094,2.82489,2.82489,1,1,9.377575,0.01779747
4,Blue,FALSE,-0.09221571,-0.08012448,0.9925101,0.05149877,-0.03428674,0.9980843,2.807541,2.807541,1,1,9.396569,0.01899433
4,Blue,FALSE,-0.0908762,-0.07842147,0.9927697,0.05007975,-0.03712494,0.998055,2.802032,2.802032,1,1,9.418358,0.0217886
4,Blue,FALSE,-0.09030101,-0.0777834,0.9928723,0.04644806,-0.0389712,0.9981602,2.801422,2.801422,1,1,9.439848,0.0214901
4,Blue,FALSE,-0.09044476,-0.07939102,0.992732,0.04629536,-0.03762833,0.9982188,2.801926,2.801926,1,1,9.465645,0.02579689
4,Blue,FALSE,-0.09035645,-0.08126446,0.9925885,0.04411383,-0.0421149,0.9981384,2.807449,2.807449,1,1,9.480597,0.01495266
4,Blue,FALSE,-0.08973742,-0.084985,0.992333,0.04576124,-0.04173291,0.9980803,2.806808,2.806808,1,1,9.500701,0.02010345
4,Blue,FALSE,-0.0887843,-0.08645751,0.9922915,0.04602094,-0.03216583,0.9984225,2.821152,2.821152,1,1,9.518968,0.01826668
4,Blue,FALSE,-0.0871867,-0.0858506,0.9924858,0.04750067,-0.03309635,0.9983227,2.826294,2.826294,1,1,9.539447,0.0204792
4,Blue,FALSE,-0.08526823,-0.08601177,0.9926385,0.04986591,-0.02420053,0.9984627,2.852234,2.852234,1,1,9.562451,0.02300453
4,Blue,FALSE,-0.08325338,-0.08719123,0.9927067,0.04789785,-0.02072166,0.9986373,2.878906,2.878906,1,1,9.584429,0.02197742
4,Blue,FALSE,-0.08142328,-0.08635675,0.9929314,0.04637152,-0.0209656,0.9987043,2.889496,2.889496,1,1,9.607423,0.02299404
4,Blue,FALSE,-0.08035733,-0.08502477,0.9931332,0.03791851,-0.01124585,0.9992176,2.822906,2.822906,1,1,9.625462,0.01803875
4,Blue,FALSE,-0.07889833,-0.082916,0.9934284,0,0,1,3.8974,3.8974,0.4404379,0.5891826,9.645328,0.01986599
4,Blue,FALSE,-0.07766946,-0.08225114,0.9935805,0,0,1,-1,-1,0.1128005,0.328596,9.663241,0.01791382
4,Blue,FALSE,-0.07735863,-0.08109546,0.9936997,0,0,1,-1,-1,0.05225679,0.2669951,9.685523,0.02228165
4,Blue,FALSE,-0.07738442,-0.078094,0.9939381,0,0,1,-1,-1,0.01825323,0.3085982,9.707213,0.02169037
4,Blue,FALSE,-0.07738762,-0.07491711,0.9941823,0,0,1,2.796692,2.796692,0.3084658,0.5089051,9.72924,0.02202702
4,Blue,FALSE,-0.07756589,-0.07375488,0.9942554,0,0,1,2.701263,2.701263,0.448355,0.6597276,9.75125,0.02200985
4,Blue,FALSE,-0.07670172,-0.07597389,0.9941553,0.03578188,4.58E-05,0.9993596,2.777588,2.777588,0.557263,0.720991,9.773052,0.02180195
4,Blue,FALSE,-0.0754546,-0.07937825,0.9939848,0.03875737,-0.004547125,0.9992383,2.729996,2.729996,0.71337,0.8495654,9.795942,0.02289009
4,Blue,FALSE,-0.07426523,-0.08245212,0.9938241,0.01881432,-0.01048292,0.999768,2.797562,2.797562,0.778401,0.8865651,9.818038,0.02209568
4,Blue,FALSE,-0.07310755,-0.08541597,0.9936596,0.02729803,0.003707893,0.9996204,2.793549,2.793549,0.8136208,0.9270031,9.841345,0.02330685
4,Blue,FALSE,-0.0725629,-0.08810213,0.9934649,0.02662675,0.008468681,0.9996096,2.787506,2.787506,0.8658479,0.9758859,9.862863,0.02151775
4,Blue,FALSE,-0.0727464,-0.09001877,0.9932796,0.02499393,0.01023866,0.9996352,2.796616,2.796616,0.8948556,0.9833437,9.884816,0.02195358
4,Blue,FALSE,-0.07318866,-0.0907974,0.9931763,0.02624521,0.008163482,0.9996222,2.800385,2.800385,1,1,9.907675,0.02285862
4,Blue,FALSE,-0.07403209,-0.09084667,0.9931093,0.02423101,0.007034317,0.9996817,2.816147,2.816147,1,1,9.929714,0.02203941
4,Blue,FALSE,-0.07455852,-0.09084621,0.9930699,0.02580284,0.01048288,0.9996121,2.826691,2.826691,1,1,9.950714,0.02099991
4,Blue,FALSE,-0.07545004,-0.09093519,0.9929945,0.02641313,0.009109555,0.9996096,2.827103,2.827103,1,1,9.972415,0.02170086
4,Blue,FALSE,-0.07608178,-0.09116247,0.9929255,0.026703,0.01010136,0.9995924,2.828308,2.828308,1,1,9.995692,0.02327728
4,Blue,FALSE,-0.07620787,-0.09111341,0.9929203,0.02758822,0.01382463,0.9995238,2.842789,2.842789,1,1,10.01748,0.02178478
4,Blue,FALSE,-0.07585776,-0.09182397,0.9928816,0.02723699,0.01518252,0.9995137,2.852478,2.852478,1,1,10.04134,0.02386284
4,Blue,FALSE,-0.07526033,-0.09235387,0.992878,0.02790844,0.01582343,0.9994853,2.85228,2.85228,1,1,10.06215,0.02080727
4,Blue,FALSE,-0.07479568,-0.09272577,0.9928784,0.02662688,0.01240553,0.9995685,2.886078,2.886078,1,1,10.08416,0.02201462
4,Blue,FALSE,-0.07437982,-0.09310146,0.9928744,0.02673373,0.01205459,0.9995699,2.901245,2.901245,1,1,10.10608,0.02191353
4,Blue,FALSE,-0.0735731,-0.0936692,0.9928812,0.02510086,0.01097114,0.9996247,2.914795,2.914795,1,1,10.12909,0.02301121
4,Blue,FALSE,-0.07249005,-0.09409439,0.9929206,0.02409377,0.01046759,0.9996549,2.870239,2.870239,1,1,10.15021,0.02112484
4,Blue,FALSE,-0.07132465,-0.09404838,0.9930094,0.04415947,0.002914464,0.9990203,2.952377,2.952377,1,1,10.17408,0.02386761
4,Blue,FALSE,-0.07051204,-0.09346814,0.9931223,0.0400698,-0.0003051775,0.9991968,2.952362,2.952362,1,1,10.19483,0.02075291
4,Blue,FALSE,-0.06953577,-0.09253161,0.9932787,0.04457149,0.001007093,0.9990057,2.948349,2.948349,1,1,10.21804,0.02321243
4,Blue,FALSE,-0.06905426,-0.09208327,0.993354,0.04345748,0.003555334,0.9990489,2.924973,2.924973,1,1,10.23974,0.02169228
4,Blue,FALSE,-0.06892158,-0.09206158,0.9933652,0.043427,0.003646892,0.99905,2.911484,2.911484,1,1,10.26267,0.02293587
4,Blue,FALSE,-0.06914958,-0.09126474,0.9934229,0.04283153,0.004577649,0.9990718,2.901138,2.901138,1,1,10.28472,0.0220499
4,Blue,FALSE,-0.06958292,-0.09098721,0.9934181,0.04293865,0.005294851,0.9990637,2.868851,2.868851,1,1,10.30728,0.02255917
