Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Green,-0.03921357,-0.03853751,0.9984874,-0.008682298,-0.08935596,0.9959619,2.737854,2.737854,1,0.1,1.727027,0.01880658
Green,-0.04005049,-0.03781485,0.9984818,-0.009994583,-0.0900428,0.9958877,2.756042,2.756042,1,0.1,1.752722,0.02569532
Green,-0.04044654,-0.03725323,0.998487,-0.0116425,-0.09022556,0.9958533,2.766159,2.766159,1,0.1,1.771006,0.01828325
Green,-0.04093355,-0.03739696,0.9984618,-0.01101701,-0.09018078,0.9958645,2.766632,2.766632,1,0.1,1.796048,0.02504253
Green,-0.04170104,-0.03722971,0.9984363,-0.009307963,-0.0917521,0.9957384,2.784515,2.784515,1,0.1,1.816203,0.02015519
Green,-0.04209137,-0.03701103,0.998428,-0.008895888,-0.09039321,0.9958664,2.788513,2.788513,1,0.1,1.841455,0.02525187
Green,-0.04239022,-0.03768456,0.9983902,-0.007202226,-0.08805942,0.9960892,2.785217,2.785217,1,0.1,1.860012,0.01855695
Green,-0.04207505,-0.03793865,0.9983938,-0.0062409,-0.09137044,0.9957974,2.769409,2.769409,1,0.1,1.885405,0.02539337
Green,-0.04156112,-0.03822722,0.9984044,-0.00427248,-0.09219401,0.9957319,2.770645,2.770645,1,0.1,1.902291,0.01688564
Green,-0.04102896,-0.03894781,0.9983985,-0.003997813,-0.09106469,0.995837,2.77005,2.77005,1,0.1,1.928895,0.02660358
Green,-0.039988,-0.04003773,0.9983976,-0.003494284,-0.0905462,0.9958861,2.74733,2.74733,1,0.1,1.949034,0.02013898
Green,-0.03908358,-0.04152309,0.9983729,-0.003982577,-0.09050063,0.9958884,2.770599,2.770599,1,0.1,1.974549,0.02551544
Green,-0.03828484,-0.04307678,0.9983379,-0.005676301,-0.08993579,0.9959314,2.769928,2.769928,1,0.1,1.993427,0.01887798
Green,-0.03762345,-0.04428493,0.9983103,-0.007003889,-0.09124892,0.9958035,2.758255,2.758255,1,0.1,2.018654,0.02522707
Red,-0.03759505,-0.04490396,0.9982836,-0.01249697,-0.08996596,0.9958664,2.742279,2.742279,1,0.1,2.037066,0.01841211
Red,-0.03906639,-0.04648268,0.9981549,-0.01580828,-0.09526169,0.9953267,2.618774,2.618774,1,0.1,2.09743,0.06036353
Red,-0.03952498,-0.04746077,0.9980907,-0.01626593,-0.1000828,0.9948462,2.759491,2.759491,1,0.1,2.121441,0.02401161
Red,-0.03962359,-0.04802544,0.9980599,-0.01586917,-0.09094258,0.9957297,2.750397,2.750397,1,0.1,2.149261,0.02782011
Red,-0.03923417,-0.0486208,0.9980465,-0.01399251,-0.09358351,0.9955131,2.718002,2.718002,1,0.1,2.174681,0.02541947
Red,-0.03873568,-0.04941683,0.9980268,-0.01429752,-0.09606954,0.9952719,2.698273,2.698273,1,0.1,2.19362,0.0189395
Red,-0.03826477,-0.05045407,0.9979931,-0.01580817,-0.09785498,0.9950752,2.698166,2.698166,1,0.1,2.218338,0.02471805
Red,-0.03821584,-0.05100598,0.9979669,-0.01577775,-0.09607033,0.9952495,2.695923,2.695923,1,0.1,2.236876,0.018538
Red,-0.0380222,-0.05146211,0.9979509,-0.01712062,-0.09594871,0.995239,2.695862,2.695862,1,0.1,2.263448,0.02657199
Red,-0.03796389,-0.05151081,0.9979506,-0.01669332,-0.0946209,0.9953734,2.694916,2.694916,1,0.1,2.281635,0.01818681
Red,-0.03793397,-0.05204561,0.997924,-0.0162965,-0.09474249,0.9953684,2.696838,2.696838,1,0.1,2.307459,0.02582335
Red,-0.03783488,-0.0522479,0.9979172,-0.01466387,-0.0930187,0.9955564,2.702026,2.702026,1,0.1,2.326245,0.01878667
Red,-0.03766057,-0.05230481,0.9979208,-0.0139008,-0.09158356,0.9957004,2.702332,2.702332,1,0.1,2.351136,0.0248909
Red,-0.03773765,-0.05219464,0.9979236,-0.01437393,-0.09143163,0.9957076,2.702011,2.702011,1,0.1,2.370824,0.01968789
Red,-0.0377948,-0.05210527,0.9979262,-0.01446548,-0.09191988,0.9956613,2.702133,2.702133,1,0.1,2.397201,0.0263772
Red,-0.037604,-0.05222469,0.9979271,-0.01495369,-0.09304855,0.9955493,2.706223,2.706223,1,0.1,2.416203,0.0190022
Red,-0.0375185,-0.05280467,0.9978998,-0.01503003,-0.09283525,0.995568,2.706085,2.706085,1,0.1,2.44145,0.02524686
Red,-0.03748919,-0.05281634,0.9979002,-0.0161591,-0.09655789,0.9951962,2.694427,2.694427,1,0.1,2.459783,0.01833224
Red,-0.037462,-0.05232647,0.9979271,-0.01605231,-0.09640542,0.9952127,2.696182,2.696182,1,0.1,2.486442,0.02665925
Red,-0.03751926,-0.05146696,0.9979697,-0.01693741,-0.09636012,0.9952024,2.702026,2.702026,1,0.1,2.506317,0.01987553
Red,-0.03753,-0.05082148,0.9980024,-0.01699849,-0.09616203,0.9952205,2.702347,2.702347,1,0.1,2.529546,0.02322912
Red,-0.03795344,-0.05047936,0.9980037,-0.01731876,-0.09477255,0.9953483,2.684616,2.684616,1,0.1,2.548279,0.01873207
Red,-0.03824205,-0.0501672,0.9980084,-0.01528946,-0.0868539,0.9961037,2.72847,2.72847,1,0.1,2.574031,0.02575278
Red,-0.03899893,-0.05000781,0.9979872,0,0,1,2.158371,2.158371,0.8398894,0.1,2.593035,0.01900339
Red,-0.03942687,-0.04991438,0.997975,0,0,1,4.030441,4.030441,0.6791537,0.1,2.618574,0.0255394
Red,-0.03973383,-0.05029925,0.9979435,0,0,1,-1,-1,0.1543572,0.1,2.636397,0.01782274
Red,-0.04060669,-0.0508945,0.9978782,0,0,1,-1,-1,0.02141022,0.1,2.662626,0.02622938
Red,-0.04232978,-0.050776,0.9978126,0,0,1,-1,-1,0.02648861,0.1,2.680396,0.01776934
Red,-0.04356898,-0.04981214,0.9978079,0,0,1,-1,-1,0,0.1,2.707338,0.02694249
Red,-0.0442543,-0.05006987,0.9977648,0,0,1,-1,-1,0.2303858,0.1,2.72657,0.01923156
Red,-0.04420989,-0.05072327,0.9977337,0,0,1,4.169327,4.169327,0.4358991,0.1,2.751162,0.02459264
Red,-0.04370689,-0.05156778,0.9977127,0.00137331,-0.08586241,0.9963061,1.690704,1.690704,0.6631216,0.1,2.770406,0.01924396
