Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Blue,-0.1039627,-0.1895863,0.9763446,0.1133275,0.1298529,0.9850356,3.061539,3.061539,1,1,3.463103,0.01906729
Blue,-0.1046654,-0.1896782,0.9762517,0.113039,0.1274435,0.9853833,3.057907,3.057907,1,1,3.489292,0.02618909
Blue,-0.1052622,-0.1899839,0.976128,0.1140144,0.1297005,0.9849764,3.019257,3.019257,1,1,3.506903,0.01761103
Blue,-0.1056571,-0.1900619,0.9760702,0.1143968,0.1301136,0.9848775,3.012299,3.012299,1,1,3.534292,0.02738953
Blue,-0.1057907,-0.1902488,0.9760193,0.1159685,0.1299915,0.9847099,2.989212,2.989212,1,1,3.553469,0.01917672
Blue,-0.106037,-0.1902704,0.9759884,0.1163334,0.1291661,0.9847754,2.985107,2.985107,1,1,3.577955,0.02448606
Blue,-0.1057887,-0.1903995,0.9759902,0.1164561,0.129945,0.9846585,2.979843,2.979843,1,1,3.596948,0.01899242
Blue,-0.1056936,-0.1910169,0.9758798,0.1107949,0.1235209,0.9861374,2.881912,2.881912,1,1,3.620862,0.02391386
Blue,-0.1057546,-0.1915762,0.9757636,0.08639583,0.0882269,0.9923466,2.926773,2.926773,1,0.7265821,3.641881,0.0210197
Blue,-0.105876,-0.1923074,0.9756066,0.09382752,0.08725089,0.9917579,2.908936,2.908936,1,0.7463734,3.665782,0.02390122
Blue,-0.1064353,-0.1927623,0.9754559,0.08702116,0.08137538,0.9928774,2.896347,2.896347,1,0.7597964,3.685573,0.01979065
Blue,-0.1067903,-0.1938509,0.9752013,0.08477867,0.08665551,0.9926245,2.89389,2.89389,1,0.7302064,3.711105,0.02553177
Blue,-0.1065798,-0.1960642,0.9747818,0.08595311,0.08555638,0.9926188,2.879242,2.879242,1,0.7556326,3.730242,0.01913667
Blue,-0.1061897,-0.1984124,0.9743491,0.08633436,0.08448804,0.9926773,2.823486,2.823486,1,0.733576,3.755691,0.02544975
Blue,-0.1052831,-0.1993431,0.9742576,0.08586239,0.07832444,0.9932235,2.844299,2.844299,1,0.7914227,3.774783,0.01909184
Blue,-0.1047197,-0.1990034,0.9743878,0.08532749,0.07864411,0.9932443,2.846268,2.846268,1,0.7178422,3.800609,0.02582622
Blue,-0.1046093,-0.1987023,0.974461,0.08537341,0.08361864,0.992834,2.861923,2.861923,1,0.8238874,3.820226,0.0196166
Blue,-0.1045098,-0.1989704,0.974417,0.08329877,0.08525192,0.9928713,2.865906,2.865906,1,0.7844968,3.844625,0.02439857
Blue,-0.1050102,-0.19944,0.9742672,0.08284092,0.07908721,0.9934196,2.87645,2.87645,1,0.801891,3.863276,0.01865149
Blue,-0.105887,-0.1998797,0.9740822,0.08340584,0.0792096,0.9933626,2.879089,2.879089,1,0.7832918,3.890375,0.02709937
