Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
0,Green,False,-0.09643422,-0.04783788,0.9941891,0.03773526,-0.06289718,0.9973064,2.645752,2.645752,1,1,2.861151,0.02109385
0,Green,False,-0.09623951,-0.0479333,0.9942034,0.03836086,-0.06396528,0.9972146,2.64563,2.64563,1,1,2.885028,0.02387738
0,Green,False,-0.09614057,-0.04798206,0.9942105,0.03845226,-0.06468219,0.9971648,2.64946,2.64946,1,1,2.907079,0.02205086
0,Green,False,-0.09577845,-0.0475657,0.9942656,0.03863532,-0.06529248,0.9971179,2.649368,2.649368,1,1,2.928793,0.02171445
0,Green,False,-0.09571614,-0.04758343,0.9942707,0.03915457,-0.06527796,0.9970986,2.660385,2.660385,1,1,2.950805,0.02201152
0,Green,False,-0.09548207,-0.04754188,0.9942952,0.03895609,-0.06613228,0.9970501,2.649475,2.649475,1,1,2.972632,0.02182674
0,Green,False,-0.09525428,-0.0472019,0.9943333,0.03857478,-0.0655985,0.9971002,2.667953,2.667953,1,1,2.99529,0.02265835
0,Green,False,-0.09533443,-0.04650236,0.9943585,0.03808645,-0.06613248,0.9970837,2.663284,2.663284,1,1,3.017459,0.02216911
0,Green,False,-0.09525203,-0.04608799,0.9943857,0.03772011,-0.06639166,0.9970804,2.661835,2.661835,1,1,3.040126,0.02266693
0,Green,False,-0.09520594,-0.04681192,0.9943563,0.0378421,-0.06543021,0.9971393,2.661499,2.661499,1,1,3.061413,0.02128696
0,Green,False,-0.09529703,-0.04704991,0.9943364,0.03715568,-0.06526277,0.9971761,2.671417,2.671417,1,1,3.08339,0.02197742
0,Green,False,-0.09497131,-0.04665474,0.9943862,0.03652992,-0.0659034,0.9971571,2.669632,2.669632,1,1,3.106883,0.02349257
0,Green,False,-0.09477692,-0.04678211,0.9943987,0.03631643,-0.06733798,0.9970691,2.6754,2.6754,1,1,3.12898,0.02209663
0,Green,False,-0.09443793,-0.0474425,0.9943997,0.04412892,-0.05851812,0.9973105,2.870926,2.870926,0.8721007,0.7906545,3.150878,0.02189851
0,Green,False,-0.0944372,-0.04823699,0.9943615,0,0,1,5.280945,5.280945,0.6655582,0.6271852,3.173105,0.02222729
0,Green,False,-0.09429611,-0.04855586,0.9943594,0,0,1,-1,-1,0.3620498,0.3603512,3.194856,0.02175045
0,Green,False,-0.09395844,-0.04946642,0.9943465,0,0,1,-1,-1,0.07309675,0.198651,3.217998,0.02314162
0,Green,False,-0.09352744,-0.05157153,0.9942802,0,0,1,-1,-1,0.1250551,0.2144197,3.239566,0.02156806
