Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Red,-0.04845069,-0.0725905,0.9961843,-0.00367739,-0.0641941,0.9979306,2.811844,2.811844,1,1,2.898301,0.02250624
Red,-0.04912862,-0.07281309,0.9961348,-0.00382996,-0.06306464,0.9980021,2.811783,2.811783,1,1,2.920554,0.02225304
Red,-0.04944775,-0.073682,0.9960551,-0.001754768,-0.06237819,0.998051,2.803879,2.803879,1,1,2.943521,0.02296662
Red,-0.04923265,-0.07440288,0.9960122,-0.000991829,-0.06402637,0.9979478,2.797699,2.797699,1,1,2.96428,0.02075958
Red,-0.04941121,-0.0754719,0.995923,-0.002258336,-0.06218053,0.9980623,2.812439,2.812439,1,1,2.986301,0.02202058
Red,-0.04943357,-0.0773097,0.9957809,-0.002243045,-0.06216438,0.9980634,2.835052,2.835052,1,1,3.010039,0.02373838
Red,-0.04938051,-0.0795469,0.9956073,-0.003616371,-0.06436225,0.9979201,2.804596,2.804596,1,1,3.03106,0.02102137
Red,-0.04929651,-0.08146633,0.9954562,-0.002868684,-0.06271432,0.9980274,2.843552,2.843552,1,1,3.053016,0.02195549
Red,-0.04857306,-0.08225206,0.9954272,-0.002502464,-0.0617834,0.9980865,2.850067,2.850067,1,1,3.075401,0.02238464
Red,-0.04809814,-0.0830332,0.9953853,-0.002609264,-0.05960108,0.9982189,2.843948,2.843948,1,1,3.098432,0.02303123
Red,-0.04746446,-0.08340117,0.995385,-0.003906304,-0.06013571,0.9981826,2.805603,2.805603,1,1,3.12023,0.02179837
Red,-0.04752328,-0.08418202,0.9953165,-0.002716066,-0.05677799,0.9983832,2.801743,2.801743,1,1,3.143098,0.02286768
Red,-0.04775031,-0.08541624,0.9952005,-0.001373294,-0.05915847,0.9982477,2.813644,2.813644,1,1,3.164342,0.02124405
Red,-0.04812366,-0.08721134,0.9950268,-0.0018616,-0.05709923,0.9983668,2.805756,2.805756,1,1,3.186684,0.02234173
Red,-0.04809291,-0.08898431,0.9948713,-0.001602185,-0.05642743,0.9984055,2.786041,2.786041,1,1,3.208857,0.0221734
Red,-0.04818039,-0.09047683,0.9947324,-0.0003967331,-0.05275024,0.9986077,2.783218,2.783218,1,1,3.230462,0.02160478
Red,-0.047788,-0.09190187,0.9946207,0.001113903,-0.0456395,0.9989573,2.769272,2.769272,1,1,3.253688,0.0232265
Red,-0.0472867,-0.09330936,0.9945136,-4.57764E-05,-0.04382327,0.9990393,2.74855,2.74855,1,1,3.275249,0.02156067
Red,-0.04677106,-0.0939628,0.9944765,-0.0007171739,-0.0434882,0.9990537,2.749207,2.749207,1,1,3.297691,0.0224421
Red,-0.04667389,-0.09391128,0.994486,-0.0004425076,-0.04154994,0.9991363,2.749878,2.749878,1,0,3.320098,0.02240682
Red,-0.04653557,-0.09417691,0.9944673,-0.00015259,-0.04061946,0.9991747,2.750534,2.750534,1,0,3.343719,0.02362108
Red,-0.04666268,-0.0950193,0.9943812,-0.0004577647,-0.04052744,0.9991783,2.754196,2.754196,1,0,3.366011,0.02229166
