Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Blue,-0.07687993,-0.09971944,0.9920411,-0.04263347,0.04899644,0.9978887,3.646576,3.646576,1,0,2.532684,0.01818204
Blue,-0.08090743,-0.09373766,0.992304,-0.03181465,0.04440318,0.998507,3.668533,3.668533,1,0,2.559674,0.0269897
Blue,-0.08447737,-0.08995808,0.9923564,0.003097577,0.07235817,0.9973739,3.625092,3.625092,1,0,2.577814,0.0181396
Blue,-0.0873932,-0.08714952,0.9923545,0.03405801,0.1089337,0.9934654,3.643707,3.643707,1,0.1,2.60362,0.02580643
Blue,-0.08944014,-0.0847211,0.9923824,0.04872195,0.09315611,0.9944587,3.542984,3.542984,1,0.1,2.622842,0.01922178
Blue,-0.0914634,-0.08134968,0.99248,-0.002105725,0.05725129,0.9983576,3.455246,3.455246,1,0.1,2.647439,0.02459717
Blue,-0.09492008,-0.07833981,0.9923977,-0.01074231,0.02171351,0.9997065,3.409088,3.409088,1,0.1,2.666996,0.01955724
Blue,-0.09847108,-0.07632972,0.9922082,-0.01231387,0.02337651,0.9996509,3.40863,3.40863,1,0.1,2.692641,0.02564502
Blue,-0.1016644,-0.0735436,0.9920966,0.00218204,0.03739986,0.999298,3.277405,3.277405,1,0.1,2.71112,0.01847839
Blue,-0.1049287,-0.07222192,0.9918538,0.002853407,0.03804033,0.9992721,3.300873,3.300873,1,0.1,2.737788,0.02666831
Blue,-0.108255,-0.0744319,0.9913328,-0.004989659,0.0132142,0.9999002,3.406158,3.406158,1,0.1,2.754571,0.01678276
Blue,-0.1112809,-0.07906,0.9906392,0.001708995,0.00680546,0.9999754,3.561432,3.561432,1,0.1,2.782422,0.02785158
Blue,-0.1150921,-0.08606896,0.9896191,-0.0001831066,0.01185615,0.9999297,3.43277,3.43277,1,0.1,2.80006,0.01763773
Blue,-0.121114,-0.09507794,0.9880747,-0.006225651,0.005661069,0.9999646,3.21933,3.21933,1,0.1,2.825931,0.02587056
Blue,-0.1275456,-0.1014159,0.9866341,0.01676942,0.007278448,0.9998329,3.144897,3.144897,1,0.1,2.843754,0.01782322
Blue,-0.1338215,-0.1030517,0.9856328,0.01466373,0.01330569,0.999804,2.960556,2.960556,1,0.1,2.871021,0.02726722
Blue,-0.1407591,-0.1022068,0.9847541,0.01457221,0.01432807,0.9997911,3.405869,3.405869,1,0.1,2.887932,0.01691103
Blue,-0.1460419,-0.09783268,0.984429,0.01666274,0.014969,0.9997491,3.426636,3.426636,1,0.1,2.914814,0.02688217
Blue,-0.1501776,-0.09048739,0.9845094,0.01911945,0.01779192,0.9996589,3.404083,3.404083,1,0.1,2.933358,0.01854372
Blue,-0.1525475,-0.0826701,0.9848324,0.02249172,0.01802084,0.9995846,3.403229,3.403229,1,0.1,2.959354,0.02599597
Blue,-0.1541066,-0.07493231,0.9852088,0.02456667,0.01846315,0.9995277,3.404236,3.404236,1,0.1,2.978091,0.0187366
Blue,-0.1552664,-0.06810305,0.9855224,0.06071547,0.04354912,0.9972046,3.372116,3.372116,1,0.1,3.003577,0.02548599
Blue,-0.15582,-0.06493201,0.985649,0.05844118,0.03741457,0.9975895,3.398346,3.398346,1,0.1,3.022628,0.01905155
Blue,-0.1566352,-0.06343389,0.9856173,0.05230792,0.02720683,0.9982603,3.401276,3.401276,1,0.1,3.046489,0.02386117
Blue,-0.1577282,-0.06191356,0.9855397,0.03915446,0.005722105,0.9992168,3.377899,3.377899,1,0.1,3.064885,0.0183959
Blue,-0.15849,-0.06013491,0.9855276,0.04470831,0.006500252,0.9989789,3.385666,3.385666,1,0.1,3.090968,0.02608275
Blue,-0.1589181,-0.0553784,0.9857374,0.04058878,0.003265413,0.9991706,3.327026,3.327026,1,0.1,3.11097,0.02000189
Blue,-0.1580391,-0.04792613,0.9862691,0.04521202,0.00444033,0.9989675,3.333023,3.333023,1,0.1,3.136491,0.0255208
Blue,-0.155129,-0.03759193,0.9871787,0.03567553,-0.01692223,0.9992201,3.342117,3.342117,1,0.1,3.155524,0.01903343
Blue,-0.1509263,-0.03054564,0.988073,0.03744546,-0.01777667,0.9991406,3.358459,3.358459,1,0.1,3.181315,0.02579141
Blue,-0.146776,-0.0247088,0.9888611,0.04698219,-0.01246653,0.9988179,3.358322,3.358322,1,0.1,3.200169,0.0188539
Blue,-0.1423184,-0.02514097,0.9895016,0.0350495,-0.02848821,0.9989794,3.35701,3.35701,1,0.1,3.223696,0.02352667
Blue,-0.1380967,-0.02839961,0.9900115,0.0247043,-0.04063468,0.9988686,3.106049,3.106049,1,0.1,3.242691,0.01899481
Blue,-0.1356679,-0.03271323,0.9902142,0.01838699,-0.04220614,0.9989398,3.364807,3.364807,1,0.1,3.270933,0.02824211
Blue,-0.1351347,-0.03700769,0.9901359,0.01785279,-0.04435733,0.9988562,2.982697,2.982697,1,0.1,3.289705,0.01877213
Blue,-0.1380778,-0.03319686,0.9898649,0.0156709,-0.04185519,0.9990008,3.034729,3.034729,1,0.1,3.315002,0.0252974
Blue,-0.1416105,-0.03059063,0.9894497,0.01435856,-0.04315198,0.9989653,3.075577,3.075577,1,0.1,3.333693,0.01869082
Blue,-0.1465155,-0.02961366,0.988765,0.01278697,-0.03869661,0.9991692,3.197632,3.197632,1,0.1,3.358284,0.02459049
Blue,-0.1511278,-0.02905945,0.988087,0.01406873,-0.03941381,0.9991239,3.17717,3.17717,1,0.1,3.377078,0.01879454
Blue,-0.1538917,-0.03078462,0.987608,0.01460273,-0.04158041,0.9990284,3.034531,3.034531,1,0.1,3.402267,0.02518845
Blue,-0.1566097,-0.03383847,0.9870808,0.01362617,-0.04226707,0.9990134,3.068008,3.068008,1,0.1,3.422663,0.02039671
Blue,-0.1591511,-0.0360607,0.9865955,0.01846318,-0.04301463,0.9989038,3.06105,3.06105,1,0.1,3.448326,0.0256629
Blue,-0.1604148,-0.0376779,0.9863303,0.028748,-0.02864119,0.9991763,3.036377,3.036377,1,0.1,3.467413,0.01908684
Blue,-0.1609854,-0.03680793,0.9862702,0.02830535,-0.02346826,0.9993238,3.115906,3.115906,1,0.1,3.492011,0.02459764
Blue,-0.163399,-0.03241641,0.9860274,0.02960235,-0.02317834,0.999293,3.156433,3.156433,1,0.1,3.508811,0.0168004
Blue,-0.1667546,-0.0268814,0.9856319,0.02603182,-0.03265422,0.9991276,3.415222,3.415222,1,0.1,3.539418,0.03060722
Blue,-0.1697356,-0.02339848,0.9852118,0.03123478,-0.0348969,0.9989027,3.196121,3.196121,1,0.1,3.557651,0.01823258
Blue,-0.1724789,-0.02213647,0.9847644,0.0281983,-0.04444895,0.9986136,3.757339,3.757339,1,0.1,3.5832,0.02554941
Blue,-0.1736335,-0.02402408,0.9845173,0.02825958,-0.04524279,0.9985762,3.693924,3.693924,1,0.2441091,3.600693,0.01749253
Blue,-0.1723256,-0.0262406,0.9846905,0.04428168,-0.03390555,0.9984436,3.762634,3.762634,1,0.3230839,3.625258,0.02456522
Blue,-0.168121,-0.02940411,0.9853278,0.08822644,0.02720646,0.9957289,3.824738,3.824738,1,0.6114904,3.644285,0.01902676
Blue,-0.1627553,-0.02932143,0.9862307,0.09549031,0.02914453,0.9950036,3.737656,3.737656,1,0.5983311,3.671221,0.02693558
Blue,-0.1557591,-0.02596157,0.9874539,0.08610659,0.01622033,0.9961539,3.768051,3.768051,1,1,3.687876,0.01665521
Blue,-0.1479675,-0.02142246,0.9887602,0.05065926,-0.02325443,0.9984452,3.728104,3.728104,1,1,3.713853,0.02597761
Blue,-0.1394371,-0.01853955,0.9900573,0.03430224,-0.04330505,0.9984729,3.861771,3.861771,1,0.4643849,3.734002,0.02014828
Blue,-0.1313398,-0.01784462,0.9911768,0.0294041,-0.03012127,0.9991137,3.737381,3.737381,1,0.6082841,3.757826,0.02382421
Blue,-0.1250157,-0.01978313,0.9919575,0.028534,-0.01844792,0.9994226,3.747253,3.747253,1,0.5532266,3.778443,0.02061677
Blue,-0.1209612,-0.02149695,0.9924244,0.02763396,-0.01770039,0.9994614,3.73497,3.73497,1,0.7447947,3.803278,0.02483535
Blue,-0.1185787,-0.02114463,0.9927195,0.0311432,0.002349855,0.9995122,3.709641,3.709641,1,0.4991435,3.822793,0.01951504
Blue,-0.1178309,-0.01964951,0.9928392,0.03553791,0.009964042,0.9993187,3.755264,3.755264,1,0.5644359,3.847922,0.0251286
Blue,-0.1187816,-0.02129569,0.992692,0.0321812,0.01483173,0.999372,3.609833,3.609833,1,0.07286794,3.865886,0.01796484
Blue,-0.1210537,-0.02016946,0.9924411,0.02331549,0.0002288825,0.9997281,3.526703,3.526703,1,0.05018949,3.892095,0.02620888
Blue,-0.1247621,-0.01800358,0.9920233,0.007019125,-0.02740511,0.9995998,3.559265,3.559265,1,0,3.909921,0.0178256
Blue,-0.1287946,-0.0183463,0.9915016,0.00576786,-0.02948017,0.9995487,3.688522,3.688522,1,0,3.935749,0.02582836
Blue,-0.1338359,-0.02395567,0.990714,0.01716627,-0.02522297,0.9995344,3.733505,3.733505,1,0,3.955554,0.01980472
Blue,-0.1350336,-0.02994119,0.9903885,0.01219186,-0.0419467,0.9990455,3.575714,3.575714,1,0,3.981547,0.02599287
Yellow,-0.1360005,-0.03172882,0.9902006,0.007690468,-0.030121,0.9995167,3.34375,3.34375,1,0.1,4.000068,0.01852131
Yellow,-0.1315276,-0.03922272,0.9905363,0.0105592,-0.03250158,0.9994159,3.384048,3.384048,1,0.1,4.060728,0.06065941
Yellow,-0.1294346,-0.04413589,0.9906052,0.006149319,-0.03099073,0.9995008,3.335236,3.335236,1,0.1,4.083651,0.02292347
Yellow,-0.1273116,-0.04967349,0.9906182,0.005416912,-0.03198267,0.9994738,3.322113,3.322113,1,0.1,4.11028,0.02662897
Yellow,-0.1255122,-0.05351564,0.9906477,0.010605,-0.02308685,0.9996772,3.327591,3.327591,1,0.1,4.138862,0.0285821
Yellow,-0.1242366,-0.05581348,0.9906816,0.00366215,-0.026398,0.9996448,3.631973,3.631973,1,0.1,4.15737,0.01850748
Yellow,-0.1239766,-0.05719036,0.9906357,0.002166781,-0.02398718,0.9997099,3.532043,3.532043,1,0.1,4.180756,0.023386
Yellow,-0.1233658,-0.05636098,0.9907594,0.004730288,-0.01396198,0.9998913,3.508881,3.508881,1,0.1,4.197777,0.01702166
Yellow,-0.1227824,-0.05668262,0.9908136,0.01744096,0.006530825,0.9998266,3.567108,3.567108,1,0.1,4.224625,0.02684784
Yellow,-0.1232857,-0.05756129,0.9907004,0.02035534,0.01242072,0.9997156,3.536331,3.536331,1,0.1,4.244189,0.01956415
Yellow,-0.1240656,-0.05694812,0.9906385,0.01472476,0.007385266,0.9998643,3.53273,3.53273,1,0.1,4.270211,0.02602148
Yellow,-0.125205,-0.05398886,0.9906608,0.01054388,0.0001831065,0.9999444,3.587891,3.587891,1,0.1,4.288235,0.01802444
Yellow,-0.1278255,-0.04877985,0.9905964,0.01371775,0.003372216,0.9999002,3.588379,3.588379,1,0.1,4.314307,0.02607155
Yellow,-0.1306139,-0.04439007,0.990439,0.008087252,-0.001663227,0.9999659,3.602051,3.602051,1,0.1,4.333334,0.01902723
Yellow,-0.1342565,-0.0387925,0.990187,0.003463761,-0.008377114,0.9999589,3.568008,3.568008,1,0.1,4.357546,0.02421236
Yellow,-0.1383926,-0.03395131,0.9897953,0.006607111,-0.009597859,0.9999321,3.48172,3.48172,1,0.1,4.377371,0.01982498
Yellow,-0.1413692,-0.03271694,0.9894161,0.003112828,-0.01097119,0.999935,3.46994,3.46994,1,0.1,4.406852,0.02948093
Yellow,-0.1447153,-0.03487568,0.9888585,0.006088329,-0.01235977,0.9999051,3.493927,3.493927,1,0.1,4.424281,0.01742887
Yellow,-0.149085,-0.04046943,0.9879959,0.01084907,-0.0132142,0.9998538,3.479721,3.479721,1,0.1,4.447385,0.02310371
Yellow,-0.1513012,-0.04752035,0.9873448,0.01292436,-0.02745091,0.9995396,3.474792,3.474792,1,0.1,4.465945,0.01855993
Yellow,-0.1520158,-0.05755398,0.986701,0.01826499,-0.02548248,0.9995084,3.465073,3.465073,1,0.1,4.491395,0.02545023
Yellow,-0.1494443,-0.07326578,0.986052,0.01403814,-0.01489264,0.9997905,3.2715,3.2715,1,0.1,4.509043,0.01764822
Yellow,-0.1454312,-0.09129915,0.9851468,0.02864085,-0.009384188,0.9995457,3.772751,3.772751,1,0.1,4.535275,0.02623129
Yellow,-0.1387554,-0.1096549,0.9842372,0.03709436,0.01698315,0.9991674,3.346695,3.346695,1,0.1,4.556993,0.02171803
Yellow,-0.1309548,-0.1292095,0.9829322,0.03698756,0.01719677,0.9991677,3.303513,3.303513,1,0.1,4.581913,0.02491999
Yellow,-0.1242817,-0.1353991,0.9829655,0.03903218,0.03692646,0.9985554,3.10498,3.10498,1,0.1,4.601371,0.01945829
Yellow,-0.116459,-0.1258168,0.9851941,0.02539065,0.04087834,0.9988415,3.363708,3.363708,1,0.1,4.626407,0.02503633
Yellow,-0.1090689,-0.116313,0.9872058,0.02236944,0.03555306,0.9991174,3.328094,3.328094,1,0.1,4.645533,0.01912594
Yellow,-0.1031162,-0.1075385,0.9888389,0.01373304,0.03183013,0.9993989,3.33934,3.33934,1,0.1,4.670124,0.02459049
Yellow,-0.09844108,-0.1008222,0.9900224,0.001297,0.03440864,0.999407,3.438782,3.438782,1,0.1,4.688593,0.01846933
Yellow,-0.09574711,-0.09775388,0.9905941,0.007446305,0.03747567,0.9992698,3.401459,3.401459,1,0.1,4.714577,0.02598381
Yellow,-0.09344701,-0.09263907,0.9913051,0.02623021,0.06614773,0.997465,3.294495,3.294495,1,0.1,4.732861,0.01828432
Yellow,-0.09170073,-0.0838463,0.9922503,0.02217128,0.05767889,0.998089,3.211639,3.211639,1,0.1,4.758231,0.02537012
